date,game,minimum,prediction,confidence,score,actual_total,went_over,result,reasoning
2025-11-02,Philadelphia 76ers @ Brooklyn Nets,212.5,NO,67,67,234.0,True,SKIPPED,Strong offense (avg ORtg: 114.6) | Above average pace (98.6) | Brooklyn Nets hot (WARM)
2025-11-02,Atlanta Hawks @ Cleveland Cavaliers,221.0,YES,87,87,226.0,True,WIN,Elite offense (avg ORtg: 116.3) | Fast pace (101.2) | Atlanta Hawks hot (HOT)
2025-11-02,Miami Heat @ Los Angeles Lakers,226.0,MAYBE,75,75,250.0,True,SKIPPED,Elite offense (avg ORtg: 116.9) | Fast pace (102.9) | Good buffer (15.2 pts above minimum)
2025-11-02,Chicago Bulls @ New York Knicks,226.5,YES,83,83,244.0,True,WIN,Elite offense (avg ORtg: 118.3) | Fast pace (101.6) | Both teams neutral form
2025-11-02,San Antonio Spurs @ Phoenix Suns,220.5,MAYBE,70,70,248.0,True,SKIPPED,Elite offense (avg ORtg: 117.9) | Above average pace (99.2) | Both teams neutral form
2025-11-02,Miami Heat @ Los Angeles Lakers,226.0,MAYBE,75,75,250.0,True,SKIPPED,Elite offense (avg ORtg: 116.9) | Fast pace (102.9) | Good buffer (15.2 pts above minimum)
2025-11-02,San Antonio Spurs @ Phoenix Suns,220.5,MAYBE,70,70,248.0,True,SKIPPED,Elite offense (avg ORtg: 117.9) | Above average pace (99.2) | Both teams neutral form
2025-11-02,Memphis Grizzlies @ Toronto Raptors,217.5,YES,85,85,221.0,True,WIN,Strong offense (avg ORtg: 115.3) | Fast pace (100.9) | Both teams hot (WARM/HOT)
2025-11-23,Miami Heat @ Philadelphia 76ers,227.0,MAYBE,75,75,244.0,True,SKIPPED,Elite offense (avg ORtg: 117.0) | Fast pace (102.7) | Good buffer (15.2 pts above minimum)
2025-11-23,Charlotte Hornets @ Atlanta Hawks,218.5,YES,85,85,223.0,True,WIN,Elite offense (avg ORtg: 116.3) | Fast pace (100.1) | Both teams hot (HOT/HOT)
2025-11-23,Orlando Magic @ Boston Celtics,218.0,MAYBE,70,70,267.0,True,SKIPPED,Elite offense (avg ORtg: 118.7) | Average pace (97.8) | Both teams hot (WARM/HOT)
2025-11-23,Los Angeles Clippers @ Cleveland Cavaliers,215.5,NO,50,50,225.0,True,SKIPPED,Strong offense (avg ORtg: 115.5) | Above average pace (99.0) | Good buffer (15.1 pts above minimum)
2025-11-23,Brooklyn Nets @ Toronto Raptors,214.5,MAYBE,75,75,228.0,True,SKIPPED,Strong offense (avg ORtg: 115.7) | Above average pace (99.2) | Both teams hot (WARM/HOT)
2025-11-23,Portland Trail Blazers @ Oklahoma City Thunder,227.0,YES,84,84,217.0,False,LOSS,Elite offense (avg ORtg: 118.5) | Fast pace (100.7) | Portland Trail Blazers hot (WARM)
2025-11-23,San Antonio Spurs @ Phoenix Suns,220.5,MAYBE,70,70,213.0,False,SKIPPED,Elite offense (avg ORtg: 117.9) | Above average pace (99.2) | Both teams neutral form
2025-11-23,Charlotte Hornets @ Atlanta Hawks,218.5,YES,85,85,223.0,True,WIN,Elite offense (avg ORtg: 116.3) | Fast pace (100.1) | Both teams hot (HOT/HOT)
2025-11-23,Miami Heat @ Philadelphia 76ers,227.0,MAYBE,75,75,244.0,True,SKIPPED,Elite offense (avg ORtg: 117.0) | Fast pace (102.7) | Good buffer (15.2 pts above minimum)
2025-11-23,Los Angeles Clippers @ Cleveland Cavaliers,215.5,NO,50,50,225.0,True,SKIPPED,Strong offense (avg ORtg: 115.5) | Above average pace (99.0) | Good buffer (15.1 pts above minimum)
2025-11-23,Los Angeles Lakers @ Utah Jazz,220.5,MAYBE,74,74,214.0,False,SKIPPED,Strong offense (avg ORtg: 115.5) | Fast pace (101.0) | Utah Jazz hot (WARM)
2025-11-23,San Antonio Spurs @ Phoenix Suns,220.5,MAYBE,70,70,213.0,False,SKIPPED,Elite offense (avg ORtg: 117.9) | Above average pace (99.2) | Both teams neutral form
2025-11-23,Orlando Magic @ Boston Celtics,218.0,MAYBE,70,70,267.0,True,SKIPPED,Elite offense (avg ORtg: 118.7) | Average pace (97.8) | Both teams hot (WARM/HOT)
2025-11-23,Brooklyn Nets @ Toronto Raptors,214.5,MAYBE,75,75,228.0,True,SKIPPED,Strong offense (avg ORtg: 115.7) | Above average pace (99.2) | Both teams hot (WARM/HOT)
2025-11-23,Portland Trail Blazers @ Oklahoma City Thunder,227.0,YES,84,84,217.0,False,LOSS,Elite offense (avg ORtg: 118.5) | Fast pace (100.7) | Portland Trail Blazers hot (WARM)
2025-11-23,Los Angeles Lakers @ Utah Jazz,220.5,MAYBE,74,74,214.0,False,SKIPPED,Strong offense (avg ORtg: 115.5) | Fast pace (101.0) | Utah Jazz hot (WARM)
2025-11-09,Oklahoma City Thunder @ Memphis Grizzlies,220.0,MAYBE,74,74,214.0,False,SKIPPED,Strong offense (avg ORtg: 116.0) | Fast pace (100.2) | Memphis Grizzlies hot (WARM)
2025-11-09,Houston Rockets @ Milwaukee Bucks,224.0,MAYBE,74,74,237.0,True,SKIPPED,Elite offense (avg ORtg: 119.7) | Above average pace (98.2) | Houston Rockets hot (WARM)
2025-11-09,Oklahoma City Thunder @ Memphis Grizzlies,220.0,MAYBE,74,74,214.0,False,SKIPPED,Strong offense (avg ORtg: 116.0) | Fast pace (100.2) | Memphis Grizzlies hot (WARM)
2025-11-09,Minnesota Timberwolves @ Sacramento Kings,217.0,MAYBE,74,74,261.0,True,SKIPPED,Strong offense (avg ORtg: 114.0) | Fast pace (101.2) | Sacramento Kings hot (WARM)
2025-11-09,Boston Celtics @ Orlando Magic,218.0,MAYBE,75,75,218.0,False,SKIPPED,Elite offense (avg ORtg: 118.7) | Average pace (97.8) | Both teams hot (HOT/WARM)
2025-11-09,Brooklyn Nets @ New York Knicks,214.5,MAYBE,77,77,232.0,True,SKIPPED,Elite offense (avg ORtg: 116.3) | Above average pace (98.6) | Brooklyn Nets hot (WARM)
2025-11-09,Boston Celtics @ Orlando Magic,218.0,MAYBE,75,75,218.0,False,SKIPPED,Elite offense (avg ORtg: 118.7) | Average pace (97.8) | Both teams hot (HOT/WARM)
2025-11-09,Detroit Pistons @ Philadelphia 76ers,223.0,MAYBE,75,75,219.0,False,SKIPPED,Elite offense (avg ORtg: 117.7) | Fast pace (100.2) | Both teams neutral form
2025-11-09,Brooklyn Nets @ New York Knicks,214.5,MAYBE,77,77,232.0,True,SKIPPED,Elite offense (avg ORtg: 116.3) | Above average pace (98.6) | Brooklyn Nets hot (WARM)
2025-11-09,Detroit Pistons @ Philadelphia 76ers,223.0,MAYBE,75,75,219.0,False,SKIPPED,Elite offense (avg ORtg: 117.7) | Fast pace (100.2) | Both teams neutral form
2025-11-09,Houston Rockets @ Milwaukee Bucks,224.0,MAYBE,74,74,237.0,True,SKIPPED,Elite offense (avg ORtg: 119.7) | Above average pace (98.2) | Houston Rockets hot (WARM)
2025-11-09,Indiana Pacers @ Golden State Warriors,211.5,NO,45,45,197.0,False,SKIPPED,Fast pace (101.0) | Both teams neutral form | Moderate buffer (14.8 pts above minimum)
2025-11-09,Indiana Pacers @ Golden State Warriors,211.5,NO,45,45,197.0,False,SKIPPED,Fast pace (101.0) | Both teams neutral form | Moderate buffer (14.8 pts above minimum)
2025-11-09,Minnesota Timberwolves @ Sacramento Kings,217.0,MAYBE,74,74,261.0,True,SKIPPED,Strong offense (avg ORtg: 114.0) | Fast pace (101.2) | Sacramento Kings hot (WARM)
2025-10-26,Brooklyn Nets @ San Antonio Spurs,212.5,NO,67,67,225.0,True,SKIPPED,Strong offense (avg ORtg: 115.2) | Above average pace (98.3) | Brooklyn Nets hot (WARM)
2025-10-26,Boston Celtics @ Detroit Pistons,219.0,MAYBE,77,77,232.0,True,SKIPPED,Elite offense (avg ORtg: 118.8) | Above average pace (98.2) | Boston Celtics hot (HOT)
2025-10-26,Charlotte Hornets @ Washington Wizards,214.0,NO,62,62,252.0,True,SKIPPED,Above-avg offense (avg ORtg: 112.7) | Fast pace (100.7) | Charlotte Hornets hot (HOT)
2025-10-26,New York Knicks @ Miami Heat,229.0,MAYBE,75,75,222.0,False,SKIPPED,Elite offense (avg ORtg: 118.7) | Fast pace (102.7) | Good buffer (15.2 pts above minimum)
2025-10-26,Milwaukee Bucks @ Cleveland Cavaliers,220.5,MAYBE,70,70,231.0,True,SKIPPED,Strong offense (avg ORtg: 115.8) | Fast pace (100.7) | Both teams neutral form
2025-10-26,Indiana Pacers @ Minnesota Timberwolves,215.0,NO,58,58,224.0,True,SKIPPED,Above-avg offense (avg ORtg: 112.8) | Fast pace (101.1) | Both teams neutral form
2025-10-26,Indiana Pacers @ Minnesota Timberwolves,215.0,NO,58,58,224.0,True,SKIPPED,Above-avg offense (avg ORtg: 112.8) | Fast pace (101.1) | Both teams neutral form
2025-10-26,Brooklyn Nets @ San Antonio Spurs,212.5,NO,67,67,225.0,True,SKIPPED,Strong offense (avg ORtg: 115.2) | Above average pace (98.3) | Brooklyn Nets hot (WARM)
2025-10-26,Boston Celtics @ Detroit Pistons,219.0,MAYBE,77,77,232.0,True,SKIPPED,Elite offense (avg ORtg: 118.8) | Above average pace (98.2) | Boston Celtics hot (HOT)
2025-10-26,Toronto Raptors @ Dallas Mavericks,215.0,NO,64,64,268.0,True,SKIPPED,Above-avg offense (avg ORtg: 112.3) | Fast pace (101.5) | Toronto Raptors hot (HOT)
2025-10-26,Toronto Raptors @ Dallas Mavericks,215.0,NO,64,64,268.0,True,SKIPPED,Above-avg offense (avg ORtg: 112.3) | Fast pace (101.5) | Toronto Raptors hot (HOT)
2025-10-26,New York Knicks @ Miami Heat,229.0,MAYBE,75,75,222.0,False,SKIPPED,Elite offense (avg ORtg: 118.7) | Fast pace (102.7) | Good buffer (15.2 pts above minimum)
2025-10-26,Portland Trail Blazers @ Los Angeles Clippers,216.0,NO,67,67,221.0,True,SKIPPED,Strong offense (avg ORtg: 115.3) | Above average pace (99.3) | Portland Trail Blazers hot (WARM)
2025-10-26,Los Angeles Lakers @ Sacramento Kings,214.5,NO,67,67,247.0,True,SKIPPED,Above-avg offense (avg ORtg: 113.5) | Fast pace (100.9) | Sacramento Kings hot (WARM)
2025-10-26,Portland Trail Blazers @ Los Angeles Clippers,216.0,NO,67,67,221.0,True,SKIPPED,Strong offense (avg ORtg: 115.3) | Above average pace (99.3) | Portland Trail Blazers hot (WARM)
2025-10-26,Los Angeles Lakers @ Sacramento Kings,214.5,NO,67,67,247.0,True,SKIPPED,Above-avg offense (avg ORtg: 113.5) | Fast pace (100.9) | Sacramento Kings hot (WARM)
2025-10-26,Milwaukee Bucks @ Cleveland Cavaliers,220.5,MAYBE,70,70,231.0,True,SKIPPED,Strong offense (avg ORtg: 115.8) | Fast pace (100.7) | Both teams neutral form
2025-10-26,Charlotte Hornets @ Washington Wizards,214.0,NO,62,62,252.0,True,SKIPPED,Above-avg offense (avg ORtg: 112.7) | Fast pace (100.7) | Charlotte Hornets hot (HOT)
2025-11-13,Atlanta Hawks @ Utah Jazz,220.5,MAYBE,77,77,254.0,True,SKIPPED,Strong offense (avg ORtg: 115.1) | Fast pace (101.3) | Both teams hot (HOT/WARM)
2025-11-13,Toronto Raptors @ Cleveland Cavaliers,224.0,YES,82,82,239.0,True,WIN,Elite offense (avg ORtg: 118.0) | Fast pace (101.1) | Toronto Raptors hot (HOT)
2025-11-13,Indiana Pacers @ Phoenix Suns,212.5,NO,58,58,231.0,True,SKIPPED,Above-avg offense (avg ORtg: 112.5) | Fast pace (100.3) | Both teams neutral form
2025-11-13,Atlanta Hawks @ Utah Jazz,220.5,MAYBE,77,77,254.0,True,SKIPPED,Strong offense (avg ORtg: 115.1) | Fast pace (101.3) | Both teams hot (HOT/WARM)
2025-11-13,Indiana Pacers @ Phoenix Suns,212.5,NO,58,58,231.0,True,SKIPPED,Above-avg offense (avg ORtg: 112.5) | Fast pace (100.3) | Both teams neutral form
2025-11-13,Toronto Raptors @ Cleveland Cavaliers,224.0,YES,82,82,239.0,True,WIN,Elite offense (avg ORtg: 118.0) | Fast pace (101.1) | Toronto Raptors hot (HOT)
2025-11-20,Sacramento Kings @ Memphis Grizzlies,209.5,NO,60,60,233.0,True,SKIPPED,Fast pace (101.3) | Both teams hot (WARM/WARM) | Good buffer (15.1 pts above minimum)
2025-11-20,Los Angeles Clippers @ Orlando Magic,215.0,MAYBE,77,77,230.0,True,SKIPPED,Elite offense (avg ORtg: 116.1) | Above average pace (98.2) | Orlando Magic hot (WARM)
2025-11-20,Atlanta Hawks @ San Antonio Spurs,220.5,YES,87,87,261.0,True,WIN,Elite offense (avg ORtg: 117.3) | Fast pace (100.1) | Atlanta Hawks hot (HOT)
2025-11-20,Philadelphia 76ers @ Milwaukee Bucks,220.0,NO,65,65,237.0,True,SKIPPED,Elite offense (avg ORtg: 116.2) | Above average pace (99.8) | Both teams neutral form
2025-11-20,Atlanta Hawks @ San Antonio Spurs,220.5,YES,87,87,261.0,True,WIN,Elite offense (avg ORtg: 117.3) | Fast pace (100.1) | Atlanta Hawks hot (HOT)
2025-11-20,Philadelphia 76ers @ Milwaukee Bucks,220.0,NO,65,65,237.0,True,SKIPPED,Elite offense (avg ORtg: 116.2) | Above average pace (99.8) | Both teams neutral form
2025-11-20,Sacramento Kings @ Memphis Grizzlies,209.5,NO,60,60,233.0,True,SKIPPED,Fast pace (101.3) | Both teams hot (WARM/WARM) | Good buffer (15.1 pts above minimum)
2025-11-20,Los Angeles Clippers @ Orlando Magic,215.0,MAYBE,77,77,230.0,True,SKIPPED,Elite offense (avg ORtg: 116.1) | Above average pace (98.2) | Orlando Magic hot (WARM)
2025-11-06,Los Angeles Clippers @ Phoenix Suns,214.0,NO,45,45,217.0,True,SKIPPED,Strong offense (avg ORtg: 115.9) | Average pace (97.8) | Moderate buffer (14.9 pts above minimum)
2025-11-06,Los Angeles Clippers @ Phoenix Suns,214.0,NO,45,45,217.0,True,SKIPPED,Strong offense (avg ORtg: 115.9) | Average pace (97.8) | Moderate buffer (14.9 pts above minimum)
2025-10-23,Oklahoma City Thunder @ Indiana Pacers,218.0,MAYBE,73,73,276.0,True,SKIPPED,Strong offense (avg ORtg: 114.1) | Fast pace (100.4) | Both teams neutral form
2025-10-23,Denver Nuggets @ Golden State Warriors,224.5,MAYBE,73,73,268.0,True,SKIPPED,Elite offense (avg ORtg: 119.4) | Above average pace (99.8) | Both teams neutral form
2025-10-23,Oklahoma City Thunder @ Indiana Pacers,218.0,MAYBE,73,73,276.0,True,SKIPPED,Strong offense (avg ORtg: 114.1) | Fast pace (100.4) | Both teams neutral form
2025-10-23,Denver Nuggets @ Golden State Warriors,224.5,MAYBE,73,73,268.0,True,SKIPPED,Elite offense (avg ORtg: 119.4) | Above average pace (99.8) | Both teams neutral form
2025-10-30,Miami Heat @ San Antonio Spurs,227.0,MAYBE,75,75,208.0,False,SKIPPED,Elite offense (avg ORtg: 117.6) | Fast pace (102.4) | Good buffer (15.2 pts above minimum)
2025-10-30,Orlando Magic @ Charlotte Hornets,219.5,YES,80,80,230.0,True,WIN,Elite offense (avg ORtg: 117.1) | Above average pace (99.5) | Both teams hot (WARM/HOT)
2025-10-30,Golden State Warriors @ Milwaukee Bucks,217.5,MAYBE,70,70,230.0,True,SKIPPED,Strong offense (avg ORtg: 114.8) | Fast pace (100.3) | Both teams neutral form
2025-10-30,Washington Wizards @ Oklahoma City Thunder,220.5,MAYBE,73,73,235.0,True,SKIPPED,Strong offense (avg ORtg: 114.8) | Fast pace (100.8) | Both teams neutral form
2025-10-30,Miami Heat @ San Antonio Spurs,227.0,MAYBE,75,75,208.0,False,SKIPPED,Elite offense (avg ORtg: 117.6) | Fast pace (102.4) | Good buffer (15.2 pts above minimum)
2025-10-30,Washington Wizards @ Oklahoma City Thunder,220.5,MAYBE,73,73,235.0,True,SKIPPED,Strong offense (avg ORtg: 114.8) | Fast pace (100.8) | Both teams neutral form
2025-10-30,Golden State Warriors @ Milwaukee Bucks,217.5,MAYBE,70,70,230.0,True,SKIPPED,Strong offense (avg ORtg: 114.8) | Fast pace (100.3) | Both teams neutral form
2025-10-30,Orlando Magic @ Charlotte Hornets,219.5,YES,80,80,230.0,True,WIN,Elite offense (avg ORtg: 117.1) | Above average pace (99.5) | Both teams hot (WARM/HOT)
2025-11-11,Golden State Warriors @ Oklahoma City Thunder,223.5,MAYBE,70,70,228.0,True,SKIPPED,Elite offense (avg ORtg: 117.6) | Above average pace (99.9) | Both teams neutral form
2025-11-11,Boston Celtics @ Philadelphia 76ers,218.0,NO,67,67,202.0,False,SKIPPED,Elite offense (avg ORtg: 118.3) | Average pace (97.8) | Boston Celtics hot (HOT)
2025-11-11,Indiana Pacers @ Utah Jazz,213.5,NO,52,52,280.0,True,SKIPPED,Fast pace (101.6) | Utah Jazz hot (WARM) | Good buffer (15.1 pts above minimum)
2025-11-11,Denver Nuggets @ Sacramento Kings,221.0,YES,87,87,230.0,True,WIN,Elite offense (avg ORtg: 117.1) | Fast pace (100.3) | Sacramento Kings hot (WARM)
2025-11-11,Memphis Grizzlies @ New York Knicks,217.5,MAYBE,77,77,253.0,True,SKIPPED,Strong offense (avg ORtg: 116.0) | Fast pace (100.3) | Memphis Grizzlies hot (WARM)
2025-11-11,Denver Nuggets @ Sacramento Kings,221.0,YES,87,87,230.0,True,WIN,Elite offense (avg ORtg: 117.1) | Fast pace (100.3) | Sacramento Kings hot (WARM)
2025-11-11,Indiana Pacers @ Utah Jazz,213.5,NO,52,52,280.0,True,SKIPPED,Fast pace (101.6) | Utah Jazz hot (WARM) | Good buffer (15.1 pts above minimum)
2025-11-11,Boston Celtics @ Philadelphia 76ers,218.0,NO,67,67,202.0,False,SKIPPED,Elite offense (avg ORtg: 118.3) | Average pace (97.8) | Boston Celtics hot (HOT)
2025-11-11,Golden State Warriors @ Oklahoma City Thunder,223.5,MAYBE,70,70,228.0,True,SKIPPED,Elite offense (avg ORtg: 117.6) | Above average pace (99.9) | Both teams neutral form
2025-11-11,Toronto Raptors @ Brooklyn Nets,214.5,MAYBE,75,75,228.0,True,SKIPPED,Strong offense (avg ORtg: 115.7) | Above average pace (99.2) | Both teams hot (HOT/WARM)
2025-11-11,Toronto Raptors @ Brooklyn Nets,214.5,MAYBE,75,75,228.0,True,SKIPPED,Strong offense (avg ORtg: 115.7) | Above average pace (99.2) | Both teams hot (HOT/WARM)
2025-11-11,Memphis Grizzlies @ New York Knicks,217.5,MAYBE,77,77,253.0,True,SKIPPED,Strong offense (avg ORtg: 116.0) | Fast pace (100.3) | Memphis Grizzlies hot (WARM)
2025-11-18,Utah Jazz @ Los Angeles Lakers,220.5,MAYBE,74,74,266.0,True,SKIPPED,Strong offense (avg ORtg: 115.5) | Fast pace (101.0) | Utah Jazz hot (WARM)
2025-11-18,Memphis Grizzlies @ San Antonio Spurs,215.5,MAYBE,77,77,212.0,False,SKIPPED,Strong offense (avg ORtg: 114.8) | Fast pace (100.1) | Memphis Grizzlies hot (WARM)
2025-11-18,Boston Celtics @ Brooklyn Nets,209.0,NO,65,65,212.0,True,SKIPPED,Strong offense (avg ORtg: 115.8) | Average pace (96.7) | Both teams hot (HOT/WARM)
2025-11-18,Detroit Pistons @ Atlanta Hawks,222.0,MAYBE,79,79,232.0,True,SKIPPED,Elite offense (avg ORtg: 117.2) | Fast pace (100.8) | Atlanta Hawks hot (HOT)
2025-11-18,Golden State Warriors @ Orlando Magic,219.0,YES,87,87,234.0,True,WIN,Elite offense (avg ORtg: 116.2) | Fast pace (100.2) | Orlando Magic hot (WARM)
2025-11-18,Golden State Warriors @ Orlando Magic,219.0,YES,87,87,234.0,True,WIN,Elite offense (avg ORtg: 116.2) | Fast pace (100.2) | Orlando Magic hot (WARM)
2025-11-18,Phoenix Suns @ Portland Trail Blazers,221.5,YES,84,84,237.0,True,WIN,Elite offense (avg ORtg: 116.8) | Fast pace (100.6) | Portland Trail Blazers hot (WARM)
2025-11-18,Boston Celtics @ Brooklyn Nets,209.0,NO,65,65,212.0,True,SKIPPED,Strong offense (avg ORtg: 115.8) | Average pace (96.7) | Both teams hot (HOT/WARM)
2025-11-18,Detroit Pistons @ Atlanta Hawks,222.0,MAYBE,79,79,232.0,True,SKIPPED,Elite offense (avg ORtg: 117.2) | Fast pace (100.8) | Atlanta Hawks hot (HOT)
2025-11-18,Phoenix Suns @ Portland Trail Blazers,221.5,YES,84,84,237.0,True,WIN,Elite offense (avg ORtg: 116.8) | Fast pace (100.6) | Portland Trail Blazers hot (WARM)
2025-11-18,Memphis Grizzlies @ San Antonio Spurs,215.5,MAYBE,77,77,212.0,False,SKIPPED,Strong offense (avg ORtg: 114.8) | Fast pace (100.1) | Memphis Grizzlies hot (WARM)
2025-11-18,Utah Jazz @ Los Angeles Lakers,220.5,MAYBE,74,74,266.0,True,SKIPPED,Strong offense (avg ORtg: 115.5) | Fast pace (101.0) | Utah Jazz hot (WARM)
2025-11-04,Phoenix Suns @ Golden State Warriors,218.0,NO,60,60,225.0,True,SKIPPED,Strong offense (avg ORtg: 116.0) | Above average pace (99.8) | Both teams neutral form
2025-11-04,Oklahoma City Thunder @ Los Angeles Clippers,219.5,NO,50,50,233.0,True,SKIPPED,Elite offense (avg ORtg: 117.6) | Average pace (97.9) | Moderate buffer (14.9 pts above minimum)
2025-11-04,Oklahoma City Thunder @ Los Angeles Clippers,219.5,NO,50,50,233.0,True,SKIPPED,Elite offense (avg ORtg: 117.6) | Average pace (97.9) | Moderate buffer (14.9 pts above minimum)
2025-11-04,Phoenix Suns @ Golden State Warriors,218.0,NO,60,60,225.0,True,SKIPPED,Strong offense (avg ORtg: 116.0) | Above average pace (99.8) | Both teams neutral form
2025-11-04,Charlotte Hornets @ New Orleans Pelicans,212.0,NO,54,54,228.0,True,SKIPPED,Above-avg offense (avg ORtg: 113.7) | Above average pace (99.2) | Charlotte Hornets hot (HOT)
2025-11-04,Charlotte Hornets @ New Orleans Pelicans,212.0,NO,54,54,228.0,True,SKIPPED,Above-avg offense (avg ORtg: 113.7) | Above average pace (99.2) | Charlotte Hornets hot (HOT)
2025-11-04,Orlando Magic @ Atlanta Hawks,220.5,YES,95,95,239.0,True,WIN,Elite offense (avg ORtg: 117.0) | Fast pace (100.4) | Both teams hot (WARM/HOT)
2025-11-04,Milwaukee Bucks @ Toronto Raptors,222.0,MAYBE,79,79,228.0,True,SKIPPED,Elite offense (avg ORtg: 117.2) | Fast pace (100.4) | Toronto Raptors hot (HOT)
2025-11-04,Philadelphia 76ers @ Chicago Bulls,224.5,YES,83,83,224.0,False,LOSS,Elite offense (avg ORtg: 116.6) | Fast pace (101.6) | Both teams neutral form
2025-11-04,Orlando Magic @ Atlanta Hawks,220.5,YES,95,95,239.0,True,WIN,Elite offense (avg ORtg: 117.0) | Fast pace (100.4) | Both teams hot (WARM/HOT)
2025-11-04,Milwaukee Bucks @ Toronto Raptors,222.0,MAYBE,79,79,228.0,True,SKIPPED,Elite offense (avg ORtg: 117.2) | Fast pace (100.4) | Toronto Raptors hot (HOT)
2025-11-04,Philadelphia 76ers @ Chicago Bulls,224.5,YES,83,83,224.0,False,LOSS,Elite offense (avg ORtg: 116.6) | Fast pace (101.6) | Both teams neutral form
2025-10-21,Houston Rockets @ Oklahoma City Thunder,230.0,NO,67,67,249.0,True,SKIPPED,Elite offense (avg ORtg: 122.5) | Average pace (97.8) | Houston Rockets hot (WARM)
2025-10-21,Golden State Warriors @ Los Angeles Lakers,218.0,NO,65,65,228.0,True,SKIPPED,Strong offense (avg ORtg: 115.8) | Fast pace (100.4) | Good buffer (15.1 pts above minimum)
2025-10-21,Golden State Warriors @ Los Angeles Lakers,218.0,NO,65,65,228.0,True,SKIPPED,Strong offense (avg ORtg: 115.8) | Fast pace (100.4) | Good buffer (15.1 pts above minimum)
2025-10-21,Houston Rockets @ Oklahoma City Thunder,230.0,NO,67,67,249.0,True,SKIPPED,Elite offense (avg ORtg: 122.5) | Average pace (97.8) | Houston Rockets hot (WARM)
2025-10-28,New York Knicks @ Milwaukee Bucks,222.0,MAYBE,70,70,232.0,True,SKIPPED,Elite offense (avg ORtg: 117.9) | Above average pace (99.8) | Both teams neutral form
2025-10-28,Los Angeles Clippers @ Golden State Warriors,212.5,NO,50,50,177.0,False,SKIPPED,Strong offense (avg ORtg: 114.5) | Above average pace (98.6) | Good buffer (15.1 pts above minimum)
2025-10-28,Sacramento Kings @ Oklahoma City Thunder,220.0,NO,69,69,208.0,False,SKIPPED,Strong offense (avg ORtg: 115.3) | Fast pace (100.4) | Sacramento Kings hot (WARM)
2025-10-28,Los Angeles Clippers @ Golden State Warriors,212.5,NO,50,50,177.0,False,SKIPPED,Strong offense (avg ORtg: 114.5) | Above average pace (98.6) | Good buffer (15.1 pts above minimum)
2025-10-28,Philadelphia 76ers @ Washington Wizards,216.0,NO,58,58,273.0,True,SKIPPED,Above-avg offense (avg ORtg: 113.1) | Fast pace (101.0) | Both teams neutral form
2025-10-28,Charlotte Hornets @ Miami Heat,225.0,YES,87,87,261.0,True,WIN,Elite offense (avg ORtg: 116.6) | Fast pace (102.4) | Charlotte Hornets hot (HOT)
2025-10-28,Sacramento Kings @ Oklahoma City Thunder,220.0,NO,69,69,208.0,False,SKIPPED,Strong offense (avg ORtg: 115.3) | Fast pace (100.4) | Sacramento Kings hot (WARM)
2025-10-28,Philadelphia 76ers @ Washington Wizards,216.0,NO,58,58,273.0,True,SKIPPED,Above-avg offense (avg ORtg: 113.1) | Fast pace (101.0) | Both teams neutral form
2025-10-28,Charlotte Hornets @ Miami Heat,225.0,YES,87,87,261.0,True,WIN,Elite offense (avg ORtg: 116.6) | Fast pace (102.4) | Charlotte Hornets hot (HOT)
2025-10-28,New York Knicks @ Milwaukee Bucks,222.0,MAYBE,70,70,232.0,True,SKIPPED,Elite offense (avg ORtg: 117.9) | Above average pace (99.8) | Both teams neutral form
2025-11-12,Los Angeles Lakers @ Oklahoma City Thunder,225.0,NO,57,57,213.0,False,SKIPPED,Elite offense (avg ORtg: 118.9) | Above average pace (99.8) | Moderate buffer (14.9 pts above minimum)
2025-11-12,Chicago Bulls @ Detroit Pistons,226.0,YES,80,80,237.0,True,WIN,Elite offense (avg ORtg: 117.1) | Fast pace (102.0) | Both teams neutral form
2025-11-12,Atlanta Hawks @ Sacramento Kings,214.5,MAYBE,70,70,233.0,True,SKIPPED,Above-avg offense (avg ORtg: 113.1) | Fast pace (101.3) | Both teams hot (HOT/WARM)
2025-11-12,Phoenix Suns @ Dallas Mavericks,211.5,NO,45,45,237.0,True,SKIPPED,Fast pace (100.7) | Good buffer (15.1 pts above minimum) | Both teams rested (2+ days)
2025-11-12,Denver Nuggets @ Los Angeles Clippers,220.5,NO,53,53,246.0,True,SKIPPED,Elite offense (avg ORtg: 119.3) | Average pace (97.8) | Good buffer (15.1 pts above minimum)
2025-11-12,Milwaukee Bucks @ Charlotte Hornets,217.5,NO,67,67,211.0,False,SKIPPED,Strong offense (avg ORtg: 115.8) | Above average pace (99.6) | Charlotte Hornets hot (HOT)
2025-11-12,Orlando Magic @ New York Knicks,223.5,MAYBE,72,72,231.0,True,SKIPPED,Elite offense (avg ORtg: 119.2) | Above average pace (99.8) | Orlando Magic hot (WARM)
2025-11-12,Portland Trail Blazers @ New Orleans Pelicans,215.0,NO,64,64,242.0,True,SKIPPED,Above-avg offense (avg ORtg: 113.6) | Fast pace (100.6) | Portland Trail Blazers hot (WARM)
2025-11-12,Cleveland Cavaliers @ Miami Heat,227.5,MAYBE,75,75,246.0,True,SKIPPED,Elite offense (avg ORtg: 116.6) | Fast pace (103.5) | Good buffer (15.2 pts above minimum)
