away_team,home_team,game,minimum_line,away_expected,home_expected,total_expected,game_tempo,simulations,hits,mc_probability,avg_simulated_total,std_simulated_total,percentile_5,percentile_10,percentile_25,percentile_75,percentile_90,percentile_95,mc_decision,confidence_level,flag_count,floor_safe,risk_flags,away_ortg,away_drtg,home_ortg,home_drtg,flags,away_injuries,home_injuries,actual_total,hit,estimated_vegas
Chicago Bulls,Utah Jazz,Chicago Bulls @ Utah Jazz,219.39999999999998,142.4,139.6,282.0,102.1,1000,996,99.6,277.6,19.4,242.8,251.0,264.5,293.1,301.9,307.1,MAYBE,FLAG_CAUTION,1,True,['🎲 Utah Jazz high variance (±17.1)'],115.9,118.7,114.0,121.2,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],297.0,True,239.39999999999998
Chicago Bulls,Utah Jazz,Chicago Bulls @ Utah Jazz,219.39999999999998,142.4,139.6,282.0,102.1,1000,996,99.6,276.7,19.5,240.9,250.7,264.2,291.0,301.4,306.8,MAYBE,FLAG_CAUTION,1,True,['🎲 Utah Jazz high variance (±17.1)'],115.9,118.7,114.0,121.2,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],297.0,True,239.39999999999998
Golden State Warriors,New Orleans Pelicans,Golden State Warriors @ New Orleans Pelicans,206.39999999999998,138.9,127.4,266.3,99.9,1000,996,99.6,261.5,20.1,226.9,234.8,248.9,275.7,287.7,292.6,MAYBE,FLAG_CAUTION,1,True,['🎲 New Orleans Pelicans high variance (±13.0)'],114.5,113.6,110.9,122.3,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],230.0,True,226.39999999999998
Portland Trail Blazers,Dallas Mavericks,Portland Trail Blazers @ Dallas Mavericks,208.8,130.4,128.2,258.6,101.8,1000,983,98.3,254.7,19.9,221.5,229.5,241.7,268.0,281.2,287.4,MAYBE,FLAG_CAUTION,1,True,['🎲 Dallas Mavericks high variance (±13.1)'],116.2,118.2,105.3,111.1,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],271.0,True,228.8
Atlanta Hawks,Phoenix Suns,Atlanta Hawks @ Phoenix Suns,214.39999999999998,131.2,134.6,265.9,100.1,1000,995,99.5,263.5,17.0,233.9,241.6,252.6,275.2,284.2,289.9,STRONG_YES,ELITE_CLEAN,0,True,[],116.2,113.3,117.4,113.7,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.False_, 'injury_concern': False}",[],[],246.0,True,234.39999999999998
Memphis Grizzlies,Toronto Raptors,Memphis Grizzlies @ Toronto Raptors,212.7,125.1,140.8,265.9,100.8,1000,998,99.8,262.1,17.2,233.7,238.6,250.5,274.2,284.0,289.1,STRONG_YES,ELITE_CLEAN,0,True,[],111.2,115.8,119.4,112.5,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.False_, 'injury_concern': False}",[],[],221.0,True,232.7
Utah Jazz,Charlotte Hornets,Utah Jazz @ Charlotte Hornets,214.3,137.2,143.2,280.3,100.4,1000,999,99.9,274.6,20.1,238.8,247.7,260.7,289.4,299.9,306.9,MAYBE,FLAG_CAUTION,1,True,['🎲 Utah Jazz high variance (±17.1)'],114.0,121.2,116.4,120.7,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],229.0,True,234.3
Atlanta Hawks,Cleveland Cavaliers,Atlanta Hawks @ Cleveland Cavaliers,216.1,131.2,134.8,266.0,101.0,1000,995,99.5,263.1,18.8,230.7,238.1,250.2,277.0,288.2,292.2,MAYBE,FLAG_CAUTION,1,True,['🎲 Cleveland Cavaliers high variance (±12.8)'],116.2,113.3,116.5,112.6,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],226.0,True,236.1
Memphis Grizzlies,Toronto Raptors,Memphis Grizzlies @ Toronto Raptors,212.7,125.1,140.8,265.9,100.8,1000,996,99.6,262.8,17.4,234.2,241.0,251.8,274.8,285.3,290.4,STRONG_YES,ELITE_CLEAN,0,True,[],111.2,115.8,119.4,112.5,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.False_, 'injury_concern': False}",[],[],221.0,True,232.7
Chicago Bulls,New York Knicks,Chicago Bulls @ New York Knicks,221.6,134.6,146.6,281.2,101.3,1000,998,99.8,277.1,16.5,248.4,254.5,266.6,289.0,297.7,303.3,STRONG_YES,ELITE_CLEAN,0,True,[],115.9,118.7,120.7,115.5,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.False_, 'injury_concern': False}",[],[],244.0,True,241.6
San Antonio Spurs,Phoenix Suns,San Antonio Spurs @ Phoenix Suns,215.39999999999998,132.8,132.5,265.3,99.4,1000,998,99.8,262.3,16.3,233.0,240.7,251.9,274.2,282.3,289.1,STRONG_YES,ELITE_CLEAN,0,True,[],118.4,112.3,117.4,113.7,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.False_, 'injury_concern': False}",[],[],248.0,True,235.39999999999998
Miami Heat,Los Angeles Lakers,Miami Heat @ Los Angeles Lakers,221.2,135.7,134.7,270.3,102.4,1000,991,99.1,267.5,20.3,233.8,239.9,253.2,283.0,294.2,300.1,MAYBE,FLAG_CAUTION,1,True,['🎲 Miami Heat high variance (±13.3)'],116.7,111.1,117.1,114.4,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],250.0,True,241.2
Philadelphia 76ers,Brooklyn Nets,Philadelphia 76ers @ Brooklyn Nets,207.5,141.4,129.7,271.1,98.9,1000,999,99.9,267.7,16.9,237.5,245.9,257.0,280.2,288.8,293.3,MAYBE,FLAG_CAUTION,1,True,['🐢 Brooklyn Nets slow pace (97.5)'],117.2,115.7,112.0,122.8,"{'slow_pace_game': True, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.False_, 'injury_concern': False}",[],[],234.0,True,227.5
New Orleans Pelicans,Oklahoma City Thunder,New Orleans Pelicans @ Oklahoma City Thunder,213.2,113.7,148.2,261.9,99.4,1000,989,98.9,256.7,18.0,225.5,232.7,245.0,268.9,280.0,285.2,MAYBE,MULTI_FLAG_HIGH,2,True,"['🛡️ Oklahoma City Thunder elite defense (DRtg: 104.0)', '🎲 New Orleans Pelicans high variance (±13.0)']",110.9,122.3,120.7,104.0,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': True, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],243.0,True,233.2
Miami Heat,Los Angeles Lakers,Miami Heat @ Los Angeles Lakers,221.2,135.7,134.7,270.3,102.4,1000,985,98.5,267.3,20.0,232.0,241.0,254.1,282.2,293.3,298.4,MAYBE,FLAG_CAUTION,1,True,['🎲 Miami Heat high variance (±13.3)'],116.7,111.1,117.1,114.4,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],250.0,True,241.2
New Orleans Pelicans,Oklahoma City Thunder,New Orleans Pelicans @ Oklahoma City Thunder,213.2,113.7,148.2,261.9,99.4,1000,986,98.6,256.7,17.6,226.2,234.1,245.8,269.3,278.1,284.7,MAYBE,MULTI_FLAG_HIGH,2,True,"['🛡️ Oklahoma City Thunder elite defense (DRtg: 104.0)', '🎲 New Orleans Pelicans high variance (±13.0)']",110.9,122.3,120.7,104.0,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': True, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],243.0,True,233.2
Utah Jazz,Charlotte Hornets,Utah Jazz @ Charlotte Hornets,214.3,137.2,143.2,280.3,100.4,1000,997,99.7,275.3,20.3,240.0,248.1,262.0,290.5,301.3,306.3,MAYBE,FLAG_CAUTION,1,True,['🎲 Utah Jazz high variance (±17.1)'],114.0,121.2,116.4,120.7,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],229.0,True,234.3
San Antonio Spurs,Phoenix Suns,San Antonio Spurs @ Phoenix Suns,215.39999999999998,132.8,132.5,265.3,99.4,1000,996,99.6,262.2,17.0,233.7,240.1,251.5,273.6,285.0,290.7,STRONG_YES,ELITE_CLEAN,0,True,[],118.4,112.3,117.4,113.7,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.False_, 'injury_concern': False}",[],[],248.0,True,235.39999999999998
Chicago Bulls,New York Knicks,Chicago Bulls @ New York Knicks,221.6,134.6,146.6,281.2,101.3,1000,1000,100.0,276.6,16.8,246.5,254.5,265.7,288.7,297.9,303.2,STRONG_YES,ELITE_CLEAN,0,True,[],115.9,118.7,120.7,115.5,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.False_, 'injury_concern': False}",[],[],244.0,True,241.6
Atlanta Hawks,Cleveland Cavaliers,Atlanta Hawks @ Cleveland Cavaliers,216.1,131.2,134.8,266.0,101.0,1000,992,99.2,262.5,19.2,228.7,236.3,249.2,275.5,286.9,292.3,MAYBE,FLAG_CAUTION,1,True,['🎲 Cleveland Cavaliers high variance (±12.8)'],116.2,113.3,116.5,112.6,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],226.0,True,236.1
Philadelphia 76ers,Brooklyn Nets,Philadelphia 76ers @ Brooklyn Nets,207.5,141.4,129.7,271.1,98.9,1000,999,99.9,267.5,17.0,237.5,245.5,256.4,279.7,288.4,292.5,MAYBE,FLAG_CAUTION,1,True,['🐢 Brooklyn Nets slow pace (97.5)'],117.2,115.7,112.0,122.8,"{'slow_pace_game': True, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.False_, 'injury_concern': False}",[],[],234.0,True,227.5
Los Angeles Lakers,Utah Jazz,Los Angeles Lakers @ Utah Jazz,215.39999999999998,142.1,133.0,275.0,100.8,1000,998,99.8,270.2,20.3,233.8,242.4,256.4,283.9,295.9,303.1,MAYBE,FLAG_CAUTION,1,True,['🎲 Utah Jazz high variance (±17.1)'],117.1,114.4,114.0,121.2,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],214.0,False,235.39999999999998
San Antonio Spurs,Phoenix Suns,San Antonio Spurs @ Phoenix Suns,215.39999999999998,132.8,132.5,265.3,99.4,1000,997,99.7,262.7,16.7,233.5,240.7,251.0,274.0,283.7,289.4,STRONG_YES,ELITE_CLEAN,0,True,[],118.4,112.3,117.4,113.7,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.False_, 'injury_concern': False}",[],[],213.0,False,235.39999999999998
Miami Heat,Philadelphia 76ers,Miami Heat @ Philadelphia 76ers,222.2,136.9,134.5,271.5,102.2,1000,991,99.1,267.4,19.1,234.3,241.2,254.9,280.9,292.0,297.8,MAYBE,FLAG_CAUTION,1,True,['🎲 Miami Heat high variance (±13.3)'],116.7,111.1,117.2,115.7,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],244.0,True,242.2
Los Angeles Clippers,Cleveland Cavaliers,Los Angeles Clippers @ Cleveland Cavaliers,210.6,126.8,140.1,267.0,99.2,1000,995,99.5,263.3,19.7,230.8,237.5,250.2,278.3,289.5,294.7,MAYBE,MULTI_FLAG_HIGH,3,True,"['🐢 Los Angeles Clippers slow pace (96.6)', '🎲 Los Angeles Clippers high variance (±13.0)', '🎲 Cleveland Cavaliers high variance (±12.8)']",114.4,119.9,116.5,112.6,"{'slow_pace_game': True, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],225.0,True,230.6
Brooklyn Nets,Toronto Raptors,Brooklyn Nets @ Toronto Raptors,209.60000000000002,124.2,147.2,271.4,99.4,1000,999,99.9,267.8,15.1,240.6,248.5,258.0,278.3,286.7,290.2,MAYBE,FLAG_CAUTION,1,True,['🐢 Brooklyn Nets slow pace (97.5)'],112.0,122.8,119.4,112.5,"{'slow_pace_game': True, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.False_, 'injury_concern': False}",[],[],228.0,True,229.60000000000002
Portland Trail Blazers,Oklahoma City Thunder,Portland Trail Blazers @ Oklahoma City Thunder,221.89999999999998,120.6,145.0,265.6,100.6,1000,984,98.4,261.4,17.7,231.9,238.0,249.3,273.3,282.2,290.2,MAYBE,FLAG_CAUTION,1,True,['🛡️ Oklahoma City Thunder elite defense (DRtg: 104.0)'],116.2,118.2,120.7,104.0,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': True, 'both_bad_offense': False, 'high_variance': np.False_, 'injury_concern': False}",[],[],217.0,False,241.89999999999998
Miami Heat,Philadelphia 76ers,Miami Heat @ Philadelphia 76ers,222.2,136.9,134.5,271.5,102.2,1000,979,97.9,267.1,19.7,233.6,241.3,254.1,281.3,292.6,298.2,MAYBE,FLAG_CAUTION,1,True,['🎲 Miami Heat high variance (±13.3)'],116.7,111.1,117.2,115.7,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],244.0,True,242.2
Los Angeles Lakers,Utah Jazz,Los Angeles Lakers @ Utah Jazz,215.39999999999998,142.1,133.0,275.0,100.8,1000,991,99.1,269.8,22.1,232.2,240.0,254.2,287.5,298.0,303.8,MAYBE,FLAG_CAUTION,1,True,['🎲 Utah Jazz high variance (±17.1)'],117.1,114.4,114.0,121.2,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],214.0,False,235.39999999999998
Orlando Magic,Boston Celtics,Orlando Magic @ Boston Celtics,212.89999999999998,131.9,136.0,267.9,98.3,1000,995,99.5,264.9,18.4,233.1,241.2,252.4,277.5,288.6,293.8,MAYBE,MULTI_FLAG_HIGH,2,True,"['🐢 Boston Celtics slow pace (95.9)', '🎲 Boston Celtics high variance (±12.3)']",117.8,114.5,119.5,114.7,"{'slow_pace_game': True, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],267.0,True,232.89999999999998
San Antonio Spurs,Phoenix Suns,San Antonio Spurs @ Phoenix Suns,215.39999999999998,132.8,132.5,265.3,99.4,1000,995,99.5,263.0,17.0,234.2,241.8,252.0,275.0,285.0,289.7,STRONG_YES,ELITE_CLEAN,0,True,[],118.4,112.3,117.4,113.7,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.False_, 'injury_concern': False}",[],[],213.0,False,235.39999999999998
Brooklyn Nets,Toronto Raptors,Brooklyn Nets @ Toronto Raptors,209.60000000000002,124.2,147.2,271.4,99.4,1000,999,99.9,267.1,15.3,239.2,246.6,257.3,278.0,285.0,290.3,MAYBE,FLAG_CAUTION,1,True,['🐢 Brooklyn Nets slow pace (97.5)'],112.0,122.8,119.4,112.5,"{'slow_pace_game': True, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.False_, 'injury_concern': False}",[],[],228.0,True,229.60000000000002
Los Angeles Clippers,Cleveland Cavaliers,Los Angeles Clippers @ Cleveland Cavaliers,210.6,126.8,140.1,267.0,99.2,1000,996,99.6,262.7,19.9,227.3,236.6,248.9,276.8,288.7,293.8,MAYBE,MULTI_FLAG_HIGH,3,True,"['🐢 Los Angeles Clippers slow pace (96.6)', '🎲 Los Angeles Clippers high variance (±13.0)', '🎲 Cleveland Cavaliers high variance (±12.8)']",114.4,119.9,116.5,112.6,"{'slow_pace_game': True, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],225.0,True,230.6
Orlando Magic,Boston Celtics,Orlando Magic @ Boston Celtics,212.89999999999998,131.9,136.0,267.9,98.3,1000,990,99.0,263.8,19.4,230.7,238.5,251.2,277.9,288.5,293.7,MAYBE,MULTI_FLAG_HIGH,2,True,"['🐢 Boston Celtics slow pace (95.9)', '🎲 Boston Celtics high variance (±12.3)']",117.8,114.5,119.5,114.7,"{'slow_pace_game': True, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],267.0,True,232.89999999999998
Charlotte Hornets,Atlanta Hawks,Charlotte Hornets @ Atlanta Hawks,213.5,131.1,141.9,273.0,100.1,1000,999,99.9,270.0,17.9,239.3,247.1,257.9,282.2,293.6,299.0,STRONG_YES,ELITE_CLEAN,0,True,[],116.4,120.7,116.2,113.3,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.False_, 'injury_concern': False}",[],[],223.0,True,233.5
Portland Trail Blazers,Oklahoma City Thunder,Portland Trail Blazers @ Oklahoma City Thunder,221.89999999999998,120.6,145.0,265.6,100.6,1000,981,98.1,261.7,17.7,230.6,239.7,249.8,274.7,283.8,288.7,MAYBE,FLAG_CAUTION,1,True,['🛡️ Oklahoma City Thunder elite defense (DRtg: 104.0)'],116.2,118.2,120.7,104.0,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': True, 'both_bad_offense': False, 'high_variance': np.False_, 'injury_concern': False}",[],[],217.0,False,241.89999999999998
Charlotte Hornets,Atlanta Hawks,Charlotte Hornets @ Atlanta Hawks,213.5,131.1,141.9,273.0,100.1,1000,999,99.9,270.2,18.0,237.6,244.9,258.5,283.4,293.0,297.2,STRONG_YES,ELITE_CLEAN,0,True,[],116.4,120.7,116.2,113.3,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.False_, 'injury_concern': False}",[],[],223.0,True,233.5
Boston Celtics,Orlando Magic,Boston Celtics @ Orlando Magic,212.89999999999998,133.5,134.4,267.9,98.3,1000,994,99.4,264.5,18.8,231.5,239.5,252.4,277.7,288.4,294.2,MAYBE,MULTI_FLAG_HIGH,2,True,"['🐢 Boston Celtics slow pace (95.9)', '🎲 Boston Celtics high variance (±12.3)']",119.5,114.7,117.8,114.5,"{'slow_pace_game': True, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],218.0,True,232.89999999999998
Brooklyn Nets,New York Knicks,Brooklyn Nets @ New York Knicks,209.5,127.0,148.1,275.1,98.9,1000,1000,100.0,269.9,15.1,240.7,249.4,260.2,281.1,288.0,290.7,MAYBE,FLAG_CAUTION,1,True,['🐢 Brooklyn Nets slow pace (97.5)'],112.0,122.8,120.7,115.5,"{'slow_pace_game': True, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.False_, 'injury_concern': False}",[],[],232.0,True,229.5
Detroit Pistons,Philadelphia 76ers,Detroit Pistons @ Philadelphia 76ers,217.89999999999998,136.0,132.2,268.1,100.2,1000,994,99.4,266.2,18.0,235.3,242.5,254.0,279.3,289.2,294.6,STRONG_YES,ELITE_CLEAN,0,True,[],118.2,111.3,117.2,115.7,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.False_, 'injury_concern': False}",[],[],219.0,True,237.89999999999998
Detroit Pistons,Philadelphia 76ers,Detroit Pistons @ Philadelphia 76ers,217.89999999999998,136.0,132.2,268.1,100.2,1000,996,99.6,265.2,17.3,236.6,242.8,253.2,278.2,287.3,293.0,STRONG_YES,ELITE_CLEAN,0,True,[],118.2,111.3,117.2,115.7,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.False_, 'injury_concern': False}",[],[],219.0,True,237.89999999999998
Minnesota Timberwolves,Sacramento Kings,Minnesota Timberwolves @ Sacramento Kings,211.89999999999998,143.3,126.7,270.0,101.0,1000,999,99.9,267.5,16.5,238.6,245.4,257.0,278.7,288.1,292.6,STRONG_YES,ELITE_CLEAN,0,True,[],118.1,112.8,109.9,121.0,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.False_, 'injury_concern': False}",[],[],261.0,True,231.89999999999998
Indiana Pacers,Golden State Warriors,Indiana Pacers @ Golden State Warriors,206.3,122.2,139.5,261.7,100.9,1000,998,99.8,258.4,18.2,226.8,234.6,245.5,270.4,281.8,286.7,STRONG_YES,ELITE_CLEAN,0,True,[],107.5,119.5,114.5,113.6,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.False_, 'injury_concern': False}",[],[],197.0,False,226.3
Indiana Pacers,Golden State Warriors,Indiana Pacers @ Golden State Warriors,206.3,122.2,139.5,261.7,100.9,1000,998,99.8,259.2,18.8,225.1,234.3,247.2,272.3,282.0,289.1,STRONG_YES,ELITE_CLEAN,0,True,[],107.5,119.5,114.5,113.6,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.False_, 'injury_concern': False}",[],[],197.0,False,226.3
Boston Celtics,Orlando Magic,Boston Celtics @ Orlando Magic,212.89999999999998,133.5,134.4,267.9,98.3,1000,994,99.4,264.6,19.3,231.2,238.3,252.4,277.6,289.1,295.1,MAYBE,MULTI_FLAG_HIGH,2,True,"['🐢 Boston Celtics slow pace (95.9)', '🎲 Boston Celtics high variance (±12.3)']",119.5,114.7,117.8,114.5,"{'slow_pace_game': True, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],218.0,True,232.89999999999998
Brooklyn Nets,New York Knicks,Brooklyn Nets @ New York Knicks,209.5,127.0,148.1,275.1,98.9,1000,999,99.9,269.6,15.9,240.7,248.5,259.5,280.9,288.4,292.6,MAYBE,FLAG_CAUTION,1,True,['🐢 Brooklyn Nets slow pace (97.5)'],112.0,122.8,120.7,115.5,"{'slow_pace_game': True, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.False_, 'injury_concern': False}",[],[],232.0,True,229.5
Houston Rockets,Milwaukee Bucks,Houston Rockets @ Milwaukee Bucks,218.8,143.4,129.6,273.0,98.6,1000,992,99.2,269.3,18.5,237.3,244.0,258.1,282.1,292.4,297.1,MAYBE,MULTI_FLAG_HIGH,2,True,"['🐢 Houston Rockets slow pace (96.4)', '🎲 Milwaukee Bucks high variance (±12.8)']",124.2,112.9,115.1,117.9,"{'slow_pace_game': True, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],237.0,True,238.8
Oklahoma City Thunder,Memphis Grizzlies,Oklahoma City Thunder @ Memphis Grizzlies,214.89999999999998,139.0,117.3,256.3,100.2,1000,976,97.6,252.9,18.0,221.6,228.3,241.5,266.1,275.9,281.0,MAYBE,MULTI_FLAG_HIGH,2,True,"['🛡️ Oklahoma City Thunder elite defense (DRtg: 104.0)', '⚡ Road elite D vs mediocre home O - under risk']",120.7,104.0,111.2,115.8,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': True, 'both_bad_offense': False, 'high_variance': np.False_, 'injury_concern': False}",[],[],214.0,False,234.89999999999998
Houston Rockets,Milwaukee Bucks,Houston Rockets @ Milwaukee Bucks,218.8,143.4,129.6,273.0,98.6,1000,999,99.9,269.9,18.4,237.6,244.8,257.8,282.7,293.0,299.1,MAYBE,MULTI_FLAG_HIGH,2,True,"['🐢 Houston Rockets slow pace (96.4)', '🎲 Milwaukee Bucks high variance (±12.8)']",124.2,112.9,115.1,117.9,"{'slow_pace_game': True, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],237.0,True,238.8
Minnesota Timberwolves,Sacramento Kings,Minnesota Timberwolves @ Sacramento Kings,211.89999999999998,143.3,126.7,270.0,101.0,1000,999,99.9,266.8,17.1,237.1,245.6,255.5,279.5,287.8,292.7,STRONG_YES,ELITE_CLEAN,0,True,[],118.1,112.8,109.9,121.0,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.False_, 'injury_concern': False}",[],[],261.0,True,231.89999999999998
Oklahoma City Thunder,Memphis Grizzlies,Oklahoma City Thunder @ Memphis Grizzlies,214.89999999999998,139.0,117.3,256.3,100.2,1000,983,98.3,254.1,18.1,223.2,229.8,242.5,266.6,277.2,283.6,MAYBE,MULTI_FLAG_HIGH,2,True,"['🛡️ Oklahoma City Thunder elite defense (DRtg: 104.0)', '⚡ Road elite D vs mediocre home O - under risk']",120.7,104.0,111.2,115.8,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': True, 'both_bad_offense': False, 'high_variance': np.False_, 'injury_concern': False}",[],[],214.0,False,234.89999999999998
Boston Celtics,Detroit Pistons,Boston Celtics @ Detroit Pistons,214.2,130.2,135.2,265.4,98.6,1000,994,99.4,262.6,18.4,230.7,238.1,251.1,275.5,286.5,291.7,MAYBE,MULTI_FLAG_HIGH,2,True,"['🐢 Boston Celtics slow pace (95.9)', '🎲 Boston Celtics high variance (±12.3)']",119.5,114.7,118.2,111.3,"{'slow_pace_game': True, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],232.0,True,234.2
Portland Trail Blazers,Los Angeles Clippers,Portland Trail Blazers @ Los Angeles Clippers,211.1,137.7,136.1,273.7,99.5,1000,997,99.7,269.5,19.8,236.5,242.3,255.9,284.7,294.5,299.2,MAYBE,MULTI_FLAG_HIGH,2,True,"['🐢 Los Angeles Clippers slow pace (96.6)', '🎲 Los Angeles Clippers high variance (±13.0)']",116.2,118.2,114.4,119.9,"{'slow_pace_game': True, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],221.0,True,231.1
Indiana Pacers,Minnesota Timberwolves,Indiana Pacers @ Minnesota Timberwolves,210.1,121.4,143.9,265.3,100.9,1000,999,99.9,261.8,17.4,232.5,238.7,249.9,274.7,282.9,289.0,STRONG_YES,ELITE_CLEAN,0,True,[],107.5,119.5,118.1,112.8,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.False_, 'injury_concern': False}",[],[],224.0,True,230.1
