away_team,home_team,game,minimum_line,away_expected,home_expected,total_expected,game_tempo,simulations,hits,mc_probability,avg_simulated_total,std_simulated_total,percentile_5,percentile_10,percentile_25,percentile_75,percentile_90,percentile_95,mc_decision,confidence_level,flag_count,floor_safe,risk_flags,away_ortg,away_drtg,home_ortg,home_drtg,flags,away_injuries,home_injuries,actual_total,hit,estimated_vegas
Portland Trail Blazers,Dallas Mavericks,Portland Trail Blazers @ Dallas Mavericks,208.8,130.4,128.2,258.6,101.8,1000,989,98.9,256.0,19.5,223.0,230.3,242.8,269.0,280.9,288.8,MAYBE,MULTI_FLAG_HIGH,2,True,"['🎲 Dallas Mavericks high variance (±13.1)', '📉 Dallas Mavericks weak offense (ORtg: 105.3)']",116.2,118.2,105.3,111.1,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],271.0,True,228.8
Atlanta Hawks,Phoenix Suns,Atlanta Hawks @ Phoenix Suns,214.39999999999998,131.2,134.6,265.9,100.1,1000,994,99.4,262.6,18.1,233.0,238.7,250.9,275.9,285.4,291.9,MAYBE,FLAG_CAUTION,1,True,['🛡️🛡️ BOTH teams good defense (113.3 & 113.7 DRtg)'],116.2,113.3,117.4,113.7,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.False_, 'injury_concern': False}",[],[],246.0,True,234.39999999999998
Memphis Grizzlies,Toronto Raptors,Memphis Grizzlies @ Toronto Raptors,212.7,125.1,140.8,265.9,100.8,1000,992,99.2,262.3,18.2,231.9,238.6,249.9,274.9,285.0,291.9,STRONG_YES,ELITE_CLEAN,0,True,[],111.2,115.8,119.4,112.5,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.False_, 'injury_concern': False}",[],[],221.0,True,232.7
Utah Jazz,Charlotte Hornets,Utah Jazz @ Charlotte Hornets,214.3,137.2,143.2,280.3,100.4,1000,993,99.3,274.3,21.5,236.9,246.1,259.9,290.6,301.6,307.6,MAYBE,FLAG_CAUTION,1,True,['🎲 Utah Jazz high variance (±17.1)'],114.0,121.2,116.4,120.7,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],229.0,True,234.3
Atlanta Hawks,Cleveland Cavaliers,Atlanta Hawks @ Cleveland Cavaliers,216.1,131.2,134.8,266.0,101.0,1000,991,99.1,261.9,18.8,229.5,237.3,249.2,275.8,285.8,290.9,MAYBE,MULTI_FLAG_HIGH,2,True,"['🎲 Cleveland Cavaliers high variance (±12.8)', '🛡️🛡️ BOTH teams good defense (113.3 & 112.6 DRtg)']",116.2,113.3,116.5,112.6,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],226.0,True,236.1
Memphis Grizzlies,Toronto Raptors,Memphis Grizzlies @ Toronto Raptors,212.7,125.1,140.8,265.9,100.8,1000,997,99.7,263.5,17.6,233.8,240.5,251.5,275.5,286.7,291.9,STRONG_YES,ELITE_CLEAN,0,True,[],111.2,115.8,119.4,112.5,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.False_, 'injury_concern': False}",[],[],221.0,True,232.7
Chicago Bulls,New York Knicks,Chicago Bulls @ New York Knicks,221.6,134.6,146.6,281.2,101.3,1000,997,99.7,276.3,16.9,245.3,253.5,265.4,288.9,296.3,300.8,MAYBE,FLAG_CAUTION,1,True,['🔄 Pace mismatch (3.7 difference)'],115.9,118.7,120.7,115.5,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.False_, 'injury_concern': False}",[],[],244.0,True,241.6
San Antonio Spurs,Phoenix Suns,San Antonio Spurs @ Phoenix Suns,215.39999999999998,132.8,132.5,265.3,99.4,1000,993,99.3,262.3,17.0,233.3,240.1,251.2,273.7,283.2,289.3,MAYBE,MULTI_FLAG_HIGH,3,True,"['🛡️🛡️ BOTH teams good defense (112.3 & 113.7 DRtg)', '🐢🐢 Both teams below avg pace (99.2 & 99.1)', '🚗🛡️ Road team good defense (112.3 DRtg)']",118.4,112.3,117.4,113.7,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.False_, 'injury_concern': False}",[],[],248.0,True,235.39999999999998
Miami Heat,Los Angeles Lakers,Miami Heat @ Los Angeles Lakers,221.2,135.7,134.7,270.3,102.4,1000,987,98.7,266.9,19.7,232.6,240.4,253.2,280.5,291.4,298.3,MAYBE,MULTI_FLAG_HIGH,3,True,"['🎲 Miami Heat high variance (±13.3)', '🔄 Pace mismatch (5.4 difference)', '🚗🛡️ Road team good defense (111.1 DRtg)']",116.7,111.1,117.1,114.4,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],250.0,True,241.2
Philadelphia 76ers,Brooklyn Nets,Philadelphia 76ers @ Brooklyn Nets,207.5,141.4,129.7,271.1,98.9,1000,999,99.9,266.8,17.4,235.8,243.4,255.9,279.1,288.1,293.3,MAYBE,MULTI_FLAG_HIGH,2,True,"['🐢 Brooklyn Nets slow pace (97.5)', '🐢🐢 Both teams below avg pace (99.7 & 97.5)']",117.2,115.7,112.0,122.8,"{'slow_pace_game': True, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.False_, 'injury_concern': False}",[],[],234.0,True,227.5
New Orleans Pelicans,Oklahoma City Thunder,New Orleans Pelicans @ Oklahoma City Thunder,213.2,113.7,148.2,261.9,99.4,1000,990,99.0,257.5,18.2,226.8,233.8,245.4,270.1,281.3,286.4,MAYBE,MULTI_FLAG_HIGH,3,True,"['🛡️ Oklahoma City Thunder elite defense (DRtg: 104.0)', '🎲 New Orleans Pelicans high variance (±13.0)', '🐢🐢 Both teams below avg pace (99.1 & 99.3)']",110.9,122.3,120.7,104.0,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': True, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],243.0,True,233.2
Miami Heat,Los Angeles Lakers,Miami Heat @ Los Angeles Lakers,221.2,135.7,134.7,270.3,102.4,1000,987,98.7,267.4,19.5,234.1,241.8,254.2,281.7,292.8,297.2,MAYBE,MULTI_FLAG_HIGH,3,True,"['🎲 Miami Heat high variance (±13.3)', '🔄 Pace mismatch (5.4 difference)', '🚗🛡️ Road team good defense (111.1 DRtg)']",116.7,111.1,117.1,114.4,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],250.0,True,241.2
New Orleans Pelicans,Oklahoma City Thunder,New Orleans Pelicans @ Oklahoma City Thunder,213.2,113.7,148.2,261.9,99.4,1000,989,98.9,257.3,17.4,226.2,233.9,245.8,269.3,278.1,284.4,MAYBE,MULTI_FLAG_HIGH,3,True,"['🛡️ Oklahoma City Thunder elite defense (DRtg: 104.0)', '🎲 New Orleans Pelicans high variance (±13.0)', '🐢🐢 Both teams below avg pace (99.1 & 99.3)']",110.9,122.3,120.7,104.0,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': True, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],243.0,True,233.2
Utah Jazz,Charlotte Hornets,Utah Jazz @ Charlotte Hornets,214.3,137.2,143.2,280.3,100.4,1000,997,99.7,275.0,20.9,237.8,247.0,261.6,290.6,301.8,306.9,MAYBE,FLAG_CAUTION,1,True,['🎲 Utah Jazz high variance (±17.1)'],114.0,121.2,116.4,120.7,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],229.0,True,234.3
San Antonio Spurs,Phoenix Suns,San Antonio Spurs @ Phoenix Suns,215.39999999999998,132.8,132.5,265.3,99.4,1000,996,99.6,261.1,16.8,231.3,239.3,249.9,272.6,282.3,286.9,MAYBE,MULTI_FLAG_HIGH,3,True,"['🛡️🛡️ BOTH teams good defense (112.3 & 113.7 DRtg)', '🐢🐢 Both teams below avg pace (99.2 & 99.1)', '🚗🛡️ Road team good defense (112.3 DRtg)']",118.4,112.3,117.4,113.7,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.False_, 'injury_concern': False}",[],[],248.0,True,235.39999999999998
Chicago Bulls,New York Knicks,Chicago Bulls @ New York Knicks,221.6,134.6,146.6,281.2,101.3,1000,997,99.7,276.5,17.3,245.7,253.0,264.9,289.5,297.2,301.7,MAYBE,FLAG_CAUTION,1,True,['🔄 Pace mismatch (3.7 difference)'],115.9,118.7,120.7,115.5,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.False_, 'injury_concern': False}",[],[],244.0,True,241.6
Atlanta Hawks,Cleveland Cavaliers,Atlanta Hawks @ Cleveland Cavaliers,216.1,131.2,134.8,266.0,101.0,1000,989,98.9,262.0,18.2,230.8,238.1,249.7,274.9,284.3,290.4,MAYBE,MULTI_FLAG_HIGH,2,True,"['🎲 Cleveland Cavaliers high variance (±12.8)', '🛡️🛡️ BOTH teams good defense (113.3 & 112.6 DRtg)']",116.2,113.3,116.5,112.6,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],226.0,True,236.1
Philadelphia 76ers,Brooklyn Nets,Philadelphia 76ers @ Brooklyn Nets,207.5,141.4,129.7,271.1,98.9,1000,998,99.8,267.3,17.1,237.7,244.1,255.8,279.5,287.9,293.3,MAYBE,MULTI_FLAG_HIGH,2,True,"['🐢 Brooklyn Nets slow pace (97.5)', '🐢🐢 Both teams below avg pace (99.7 & 97.5)']",117.2,115.7,112.0,122.8,"{'slow_pace_game': True, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.False_, 'injury_concern': False}",[],[],234.0,True,227.5
Los Angeles Lakers,Utah Jazz,Los Angeles Lakers @ Utah Jazz,215.39999999999998,142.1,133.0,275.0,100.8,1000,994,99.4,270.2,20.7,237.1,242.3,255.3,286.2,297.2,303.3,MAYBE,FLAG_CAUTION,1,True,['🎲 Utah Jazz high variance (±17.1)'],117.1,114.4,114.0,121.2,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],214.0,False,235.39999999999998
San Antonio Spurs,Phoenix Suns,San Antonio Spurs @ Phoenix Suns,215.39999999999998,132.8,132.5,265.3,99.4,1000,995,99.5,261.9,16.8,232.0,239.7,251.1,273.7,284.2,289.2,MAYBE,MULTI_FLAG_HIGH,3,True,"['🛡️🛡️ BOTH teams good defense (112.3 & 113.7 DRtg)', '🐢🐢 Both teams below avg pace (99.2 & 99.1)', '🚗🛡️ Road team good defense (112.3 DRtg)']",118.4,112.3,117.4,113.7,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.False_, 'injury_concern': False}",[],[],213.0,False,235.39999999999998
Miami Heat,Philadelphia 76ers,Miami Heat @ Philadelphia 76ers,222.2,136.9,134.5,271.5,102.2,1000,991,99.1,268.0,19.7,233.5,241.2,253.9,282.2,293.0,299.2,MAYBE,MULTI_FLAG_HIGH,3,True,"['🎲 Miami Heat high variance (±13.3)', '🔄 Pace mismatch (5.9 difference)', '🚗🛡️ Road team good defense (111.1 DRtg)']",116.7,111.1,117.2,115.7,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],244.0,True,242.2
Los Angeles Clippers,Cleveland Cavaliers,Los Angeles Clippers @ Cleveland Cavaliers,210.6,126.8,140.1,267.0,99.2,1000,997,99.7,264.0,18.6,232.0,238.8,251.6,277.8,287.2,292.5,MAYBE,MULTI_FLAG_HIGH,4,True,"['🐢 Los Angeles Clippers slow pace (96.6)', '🎲 Los Angeles Clippers high variance (±13.0)', '🎲 Cleveland Cavaliers high variance (±12.8)', '🔄 Pace mismatch (4.8 difference)']",114.4,119.9,116.5,112.6,"{'slow_pace_game': True, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],225.0,True,230.6
Brooklyn Nets,Toronto Raptors,Brooklyn Nets @ Toronto Raptors,209.60000000000002,124.2,147.2,271.4,99.4,1000,1000,100.0,267.5,15.5,239.1,246.7,257.1,279.1,286.9,291.1,MAYBE,MULTI_FLAG_HIGH,2,True,"['🐢 Brooklyn Nets slow pace (97.5)', '🔄 Pace mismatch (3.3 difference)']",112.0,122.8,119.4,112.5,"{'slow_pace_game': True, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.False_, 'injury_concern': False}",[],[],228.0,True,229.60000000000002
Portland Trail Blazers,Oklahoma City Thunder,Portland Trail Blazers @ Oklahoma City Thunder,221.89999999999998,120.6,145.0,265.6,100.6,1000,982,98.2,261.9,18.1,231.1,236.6,249.9,275.7,283.3,288.4,MAYBE,FLAG_CAUTION,1,True,['🛡️ Oklahoma City Thunder elite defense (DRtg: 104.0)'],116.2,118.2,120.7,104.0,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': True, 'both_bad_offense': False, 'high_variance': np.False_, 'injury_concern': False}",[],[],217.0,False,241.89999999999998
Miami Heat,Philadelphia 76ers,Miami Heat @ Philadelphia 76ers,222.2,136.9,134.5,271.5,102.2,1000,994,99.4,268.6,18.6,235.5,244.4,255.5,282.2,292.1,297.2,MAYBE,MULTI_FLAG_HIGH,3,True,"['🎲 Miami Heat high variance (±13.3)', '🔄 Pace mismatch (5.9 difference)', '🚗🛡️ Road team good defense (111.1 DRtg)']",116.7,111.1,117.2,115.7,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],244.0,True,242.2
Los Angeles Lakers,Utah Jazz,Los Angeles Lakers @ Utah Jazz,215.39999999999998,142.1,133.0,275.0,100.8,1000,995,99.5,271.7,20.7,236.9,244.2,257.4,286.6,297.8,303.6,MAYBE,FLAG_CAUTION,1,True,['🎲 Utah Jazz high variance (±17.1)'],117.1,114.4,114.0,121.2,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],214.0,False,235.39999999999998
Orlando Magic,Boston Celtics,Orlando Magic @ Boston Celtics,212.89999999999998,131.9,136.0,267.9,98.3,1000,998,99.8,264.3,18.7,232.7,239.2,251.0,278.0,288.4,294.3,MAYBE,MULTI_FLAG_HIGH,4,True,"['🐢 Boston Celtics slow pace (95.9)', '🎲 Boston Celtics high variance (±12.3)', '🔄 Pace mismatch (3.9 difference)', '🐢🐢 Both teams below avg pace (99.8 & 95.9)']",117.8,114.5,119.5,114.7,"{'slow_pace_game': True, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],267.0,True,232.89999999999998
San Antonio Spurs,Phoenix Suns,San Antonio Spurs @ Phoenix Suns,215.39999999999998,132.8,132.5,265.3,99.4,1000,995,99.5,262.4,17.2,232.4,239.7,251.4,274.6,284.3,289.7,MAYBE,MULTI_FLAG_HIGH,3,True,"['🛡️🛡️ BOTH teams good defense (112.3 & 113.7 DRtg)', '🐢🐢 Both teams below avg pace (99.2 & 99.1)', '🚗🛡️ Road team good defense (112.3 DRtg)']",118.4,112.3,117.4,113.7,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.False_, 'injury_concern': False}",[],[],213.0,False,235.39999999999998
Brooklyn Nets,Toronto Raptors,Brooklyn Nets @ Toronto Raptors,209.60000000000002,124.2,147.2,271.4,99.4,1000,998,99.8,266.8,15.9,237.9,245.4,257.6,278.6,285.6,290.0,MAYBE,MULTI_FLAG_HIGH,2,True,"['🐢 Brooklyn Nets slow pace (97.5)', '🔄 Pace mismatch (3.3 difference)']",112.0,122.8,119.4,112.5,"{'slow_pace_game': True, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.False_, 'injury_concern': False}",[],[],228.0,True,229.60000000000002
Los Angeles Clippers,Cleveland Cavaliers,Los Angeles Clippers @ Cleveland Cavaliers,210.6,126.8,140.1,267.0,99.2,1000,994,99.4,263.7,20.2,228.4,235.9,250.0,278.3,289.0,295.4,MAYBE,MULTI_FLAG_HIGH,4,True,"['🐢 Los Angeles Clippers slow pace (96.6)', '🎲 Los Angeles Clippers high variance (±13.0)', '🎲 Cleveland Cavaliers high variance (±12.8)', '🔄 Pace mismatch (4.8 difference)']",114.4,119.9,116.5,112.6,"{'slow_pace_game': True, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],225.0,True,230.6
Orlando Magic,Boston Celtics,Orlando Magic @ Boston Celtics,212.89999999999998,131.9,136.0,267.9,98.3,1000,996,99.6,265.2,19.1,231.5,239.3,252.5,278.5,290.8,295.3,MAYBE,MULTI_FLAG_HIGH,4,True,"['🐢 Boston Celtics slow pace (95.9)', '🎲 Boston Celtics high variance (±12.3)', '🔄 Pace mismatch (3.9 difference)', '🐢🐢 Both teams below avg pace (99.8 & 95.9)']",117.8,114.5,119.5,114.7,"{'slow_pace_game': True, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],267.0,True,232.89999999999998
Charlotte Hornets,Atlanta Hawks,Charlotte Hornets @ Atlanta Hawks,213.5,131.1,141.9,273.0,100.1,1000,998,99.8,270.2,17.6,237.9,246.2,259.8,282.3,292.0,297.1,STRONG_YES,ELITE_CLEAN,0,True,[],116.4,120.7,116.2,113.3,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.False_, 'injury_concern': False}",[],[],223.0,True,233.5
Portland Trail Blazers,Oklahoma City Thunder,Portland Trail Blazers @ Oklahoma City Thunder,221.89999999999998,120.6,145.0,265.6,100.6,1000,985,98.5,261.7,17.6,232.0,238.4,250.1,274.6,284.9,289.0,MAYBE,FLAG_CAUTION,1,True,['🛡️ Oklahoma City Thunder elite defense (DRtg: 104.0)'],116.2,118.2,120.7,104.0,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': True, 'both_bad_offense': False, 'high_variance': np.False_, 'injury_concern': False}",[],[],217.0,False,241.89999999999998
Charlotte Hornets,Atlanta Hawks,Charlotte Hornets @ Atlanta Hawks,213.5,131.1,141.9,273.0,100.1,1000,1000,100.0,269.9,17.7,239.5,246.5,257.3,282.8,291.9,297.6,STRONG_YES,ELITE_CLEAN,0,True,[],116.4,120.7,116.2,113.3,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.False_, 'injury_concern': False}",[],[],223.0,True,233.5
Boston Celtics,Orlando Magic,Boston Celtics @ Orlando Magic,212.89999999999998,133.5,134.4,267.9,98.3,1000,994,99.4,266.0,19.2,232.5,240.2,253.6,279.1,289.5,297.2,MAYBE,MULTI_FLAG_HIGH,4,True,"['🐢 Boston Celtics slow pace (95.9)', '🎲 Boston Celtics high variance (±12.3)', '🔄 Pace mismatch (3.9 difference)', '🐢🐢 Both teams below avg pace (95.9 & 99.8)']",119.5,114.7,117.8,114.5,"{'slow_pace_game': True, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],218.0,True,232.89999999999998
Brooklyn Nets,New York Knicks,Brooklyn Nets @ New York Knicks,209.5,127.0,148.1,275.1,98.9,1000,1000,100.0,270.7,16.2,241.6,248.1,260.7,282.5,290.5,293.8,MAYBE,MULTI_FLAG_HIGH,2,True,"['🐢 Brooklyn Nets slow pace (97.5)', '🐢🐢 Both teams below avg pace (97.5 & 99.7)']",112.0,122.8,120.7,115.5,"{'slow_pace_game': True, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.False_, 'injury_concern': False}",[],[],232.0,True,229.5
Detroit Pistons,Philadelphia 76ers,Detroit Pistons @ Philadelphia 76ers,217.89999999999998,136.0,132.2,268.1,100.2,1000,994,99.4,265.5,17.5,235.4,241.7,253.9,278.1,287.1,292.9,MAYBE,FLAG_CAUTION,1,True,['🚗🛡️ Road team good defense (111.3 DRtg)'],118.2,111.3,117.2,115.7,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.False_, 'injury_concern': False}",[],[],219.0,True,237.89999999999998
Detroit Pistons,Philadelphia 76ers,Detroit Pistons @ Philadelphia 76ers,217.89999999999998,136.0,132.2,268.1,100.2,1000,991,99.1,264.8,18.4,233.4,239.7,253.1,277.7,288.2,293.2,MAYBE,FLAG_CAUTION,1,True,['🚗🛡️ Road team good defense (111.3 DRtg)'],118.2,111.3,117.2,115.7,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.False_, 'injury_concern': False}",[],[],219.0,True,237.89999999999998
Minnesota Timberwolves,Sacramento Kings,Minnesota Timberwolves @ Sacramento Kings,211.89999999999998,143.3,126.7,270.0,101.0,1000,995,99.5,265.5,17.2,236.0,243.1,254.8,277.6,287.5,292.2,MAYBE,MULTI_FLAG_HIGH,2,True,"['📉 Sacramento Kings weak offense (ORtg: 109.9)', '🚗🛡️ Road team good defense (112.8 DRtg)']",118.1,112.8,109.9,121.0,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.False_, 'injury_concern': False}",[],[],261.0,True,231.89999999999998
Indiana Pacers,Golden State Warriors,Indiana Pacers @ Golden State Warriors,206.3,122.2,139.5,261.7,100.9,1000,996,99.6,258.7,18.9,225.2,233.3,246.6,272.0,283.0,287.6,MAYBE,FLAG_CAUTION,1,True,['📉 Indiana Pacers weak offense (ORtg: 107.5)'],107.5,119.5,114.5,113.6,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.False_, 'injury_concern': False}",[],[],197.0,False,226.3
Indiana Pacers,Golden State Warriors,Indiana Pacers @ Golden State Warriors,206.3,122.2,139.5,261.7,100.9,1000,997,99.7,259.5,18.2,228.3,235.6,247.4,272.7,282.6,287.0,MAYBE,FLAG_CAUTION,1,True,['📉 Indiana Pacers weak offense (ORtg: 107.5)'],107.5,119.5,114.5,113.6,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.False_, 'injury_concern': False}",[],[],197.0,False,226.3
Boston Celtics,Orlando Magic,Boston Celtics @ Orlando Magic,212.89999999999998,133.5,134.4,267.9,98.3,1000,994,99.4,263.6,19.5,227.8,238.0,251.4,277.0,288.2,292.9,MAYBE,MULTI_FLAG_HIGH,4,True,"['🐢 Boston Celtics slow pace (95.9)', '🎲 Boston Celtics high variance (±12.3)', '🔄 Pace mismatch (3.9 difference)', '🐢🐢 Both teams below avg pace (95.9 & 99.8)']",119.5,114.7,117.8,114.5,"{'slow_pace_game': True, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],218.0,True,232.89999999999998
Brooklyn Nets,New York Knicks,Brooklyn Nets @ New York Knicks,209.5,127.0,148.1,275.1,98.9,1000,1000,100.0,270.9,15.1,241.8,250.7,261.7,281.5,288.2,292.2,MAYBE,MULTI_FLAG_HIGH,2,True,"['🐢 Brooklyn Nets slow pace (97.5)', '🐢🐢 Both teams below avg pace (97.5 & 99.7)']",112.0,122.8,120.7,115.5,"{'slow_pace_game': True, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.False_, 'injury_concern': False}",[],[],232.0,True,229.5
Houston Rockets,Milwaukee Bucks,Houston Rockets @ Milwaukee Bucks,218.8,143.4,129.6,273.0,98.6,1000,994,99.4,269.2,18.6,237.2,244.3,256.8,281.8,292.9,298.8,MAYBE,MULTI_FLAG_HIGH,4,True,"['🐢 Houston Rockets slow pace (96.4)', '🎲 Milwaukee Bucks high variance (±12.8)', '🔄 Pace mismatch (3.6 difference)', '🚗🛡️ Road team good defense (112.9 DRtg)']",124.2,112.9,115.1,117.9,"{'slow_pace_game': True, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],237.0,True,238.8
Oklahoma City Thunder,Memphis Grizzlies,Oklahoma City Thunder @ Memphis Grizzlies,214.89999999999998,139.0,117.3,256.3,100.2,1000,982,98.2,252.8,18.4,222.0,229.2,241.0,266.0,275.8,282.7,MAYBE,MULTI_FLAG_HIGH,2,True,"['🛡️ Oklahoma City Thunder elite defense (DRtg: 104.0)', '⚡ Road elite D vs mediocre home O - under risk']",120.7,104.0,111.2,115.8,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': True, 'both_bad_offense': False, 'high_variance': np.False_, 'injury_concern': False}",[],[],214.0,False,234.89999999999998
Houston Rockets,Milwaukee Bucks,Houston Rockets @ Milwaukee Bucks,218.8,143.4,129.6,273.0,98.6,1000,989,98.9,268.6,19.1,236.6,244.2,255.8,282.0,292.6,298.3,MAYBE,MULTI_FLAG_HIGH,4,True,"['🐢 Houston Rockets slow pace (96.4)', '🎲 Milwaukee Bucks high variance (±12.8)', '🔄 Pace mismatch (3.6 difference)', '🚗🛡️ Road team good defense (112.9 DRtg)']",124.2,112.9,115.1,117.9,"{'slow_pace_game': True, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],237.0,True,238.8
Minnesota Timberwolves,Sacramento Kings,Minnesota Timberwolves @ Sacramento Kings,211.89999999999998,143.3,126.7,270.0,101.0,1000,998,99.8,266.7,16.4,238.4,246.1,255.7,277.9,287.0,292.8,MAYBE,MULTI_FLAG_HIGH,2,True,"['📉 Sacramento Kings weak offense (ORtg: 109.9)', '🚗🛡️ Road team good defense (112.8 DRtg)']",118.1,112.8,109.9,121.0,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.False_, 'injury_concern': False}",[],[],261.0,True,231.89999999999998
Oklahoma City Thunder,Memphis Grizzlies,Oklahoma City Thunder @ Memphis Grizzlies,214.89999999999998,139.0,117.3,256.3,100.2,1000,975,97.5,253.9,18.8,222.1,229.5,240.9,267.1,277.7,284.2,MAYBE,MULTI_FLAG_HIGH,2,True,"['🛡️ Oklahoma City Thunder elite defense (DRtg: 104.0)', '⚡ Road elite D vs mediocre home O - under risk']",120.7,104.0,111.2,115.8,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': True, 'both_bad_offense': False, 'high_variance': np.False_, 'injury_concern': False}",[],[],214.0,False,234.89999999999998
