away_team,home_team,game,minimum_line,away_expected,home_expected,total_expected,game_tempo,simulations,hits,mc_probability,avg_simulated_total,std_simulated_total,percentile_5,percentile_10,percentile_25,percentile_75,percentile_90,percentile_95,mc_decision,confidence_level,flag_count,floor_safe,risk_flags,away_ortg,away_drtg,home_ortg,home_drtg,flags,away_injuries,home_injuries,actual_total,hit,estimated_vegas
Sacramento Kings,San Antonio Spurs,Sacramento Kings @ San Antonio Spurs,210.6,122.9,145.3,268.2,100.4,1000,998,99.8,265.4,16.4,238.3,244.4,254.6,277.1,286.1,291.6,STRONG_YES,ELITE,0,True,[],109.9,121.0,118.4,112.3,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': False, 'injury_concern': False}",[],[],233.0,True,230.6
Brooklyn Nets,Washington Wizards,Brooklyn Nets @ Washington Wizards,202.10000000000002,138.6,135.3,273.8,99.9,1000,1000,100.0,269.9,16.9,240.4,247.6,258.9,282.3,291.8,296.3,YES,HIGH_DESPITE_FLAG,1,True,['🐢 Brooklyn Nets slow pace (97.5)'],112.0,122.8,109.0,124.7,"{'slow_pace_game': True, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.False_, 'injury_concern': False}",[],[],235.0,True,222.10000000000002
Sacramento Kings,San Antonio Spurs,Sacramento Kings @ San Antonio Spurs,210.6,122.9,145.3,268.2,100.4,1000,997,99.7,264.2,16.6,235.8,242.8,254.2,275.5,284.9,289.8,STRONG_YES,ELITE,0,True,[],109.9,121.0,118.4,112.3,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': False, 'injury_concern': False}",[],[],233.0,True,230.6
Los Angeles Clippers,Boston Celtics,Los Angeles Clippers @ Boston Celtics,206.39999999999998,126.3,140.6,266.9,97.0,1000,998,99.8,263.5,19.1,232.0,238.6,250.1,277.8,288.4,293.5,MAYBE,MULTI_FLAG_HIGH,3,True,"['🐢 BOTH teams slow pace (96.6 & 95.9)', '🎲 Los Angeles Clippers high variance (±13.0)', '🎲 Boston Celtics high variance (±12.3)']",114.4,119.9,119.5,114.7,"{'slow_pace_game': True, 'both_slow_pace': True, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],239.0,True,226.39999999999998
Chicago Bulls,Utah Jazz,Chicago Bulls @ Utah Jazz,219.39999999999998,142.4,139.6,282.0,102.1,1000,997,99.7,277.4,19.7,244.2,251.0,263.6,292.9,302.3,307.5,YES,HIGH_DESPITE_FLAG,1,True,['🎲 Utah Jazz high variance (±17.1)'],115.9,118.7,114.0,121.2,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],297.0,True,239.39999999999998
Chicago Bulls,Utah Jazz,Chicago Bulls @ Utah Jazz,219.39999999999998,142.4,139.6,282.0,102.1,1000,996,99.6,276.4,19.6,242.6,249.9,263.9,291.6,301.2,305.9,YES,HIGH_DESPITE_FLAG,1,True,['🎲 Utah Jazz high variance (±17.1)'],115.9,118.7,114.0,121.2,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],297.0,True,239.39999999999998
Golden State Warriors,New Orleans Pelicans,Golden State Warriors @ New Orleans Pelicans,206.39999999999998,138.9,127.4,266.3,99.9,1000,998,99.8,262.8,19.5,228.3,237.3,250.5,276.4,287.3,294.4,YES,HIGH_DESPITE_FLAG,1,True,['🎲 New Orleans Pelicans high variance (±13.0)'],114.5,113.6,110.9,122.3,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],230.0,True,226.39999999999998
Portland Trail Blazers,Dallas Mavericks,Portland Trail Blazers @ Dallas Mavericks,208.8,130.4,128.2,258.6,101.8,1000,989,98.9,254.8,20.3,220.7,227.7,241.4,270.1,281.7,287.4,YES,HIGH_DESPITE_FLAG,1,True,['🎲 Dallas Mavericks high variance (±13.1)'],116.2,118.2,105.3,111.1,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],271.0,True,228.8
Atlanta Hawks,Phoenix Suns,Atlanta Hawks @ Phoenix Suns,214.39999999999998,131.2,134.6,265.9,100.1,1000,994,99.4,264.0,17.6,233.8,241.1,252.0,276.6,286.9,291.6,STRONG_YES,ELITE,0,True,[],116.2,113.3,117.4,113.7,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.False_, 'injury_concern': False}",[],[],246.0,True,234.39999999999998
Memphis Grizzlies,Toronto Raptors,Memphis Grizzlies @ Toronto Raptors,212.7,125.1,140.8,265.9,100.8,1000,999,99.9,262.6,17.4,233.1,241.9,250.6,274.7,284.7,290.8,STRONG_YES,ELITE,0,True,[],111.2,115.8,119.4,112.5,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.False_, 'injury_concern': False}",[],[],221.0,True,232.7
Utah Jazz,Charlotte Hornets,Utah Jazz @ Charlotte Hornets,214.3,137.2,143.2,280.3,100.4,1000,997,99.7,276.1,20.6,238.6,247.5,261.8,292.3,302.1,307.7,YES,HIGH_DESPITE_FLAG,1,True,['🎲 Utah Jazz high variance (±17.1)'],114.0,121.2,116.4,120.7,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],229.0,True,234.3
Atlanta Hawks,Cleveland Cavaliers,Atlanta Hawks @ Cleveland Cavaliers,216.1,131.2,134.8,266.0,101.0,1000,993,99.3,262.4,18.8,231.2,237.7,250.2,275.6,286.8,292.9,YES,HIGH_DESPITE_FLAG,1,True,['🎲 Cleveland Cavaliers high variance (±12.8)'],116.2,113.3,116.5,112.6,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],226.0,True,236.1
Memphis Grizzlies,Toronto Raptors,Memphis Grizzlies @ Toronto Raptors,212.7,125.1,140.8,265.9,100.8,1000,993,99.3,263.1,17.5,232.0,240.3,252.5,275.5,284.5,290.2,STRONG_YES,ELITE,0,True,[],111.2,115.8,119.4,112.5,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.False_, 'injury_concern': False}",[],[],221.0,True,232.7
Chicago Bulls,New York Knicks,Chicago Bulls @ New York Knicks,221.6,134.6,146.6,281.2,101.3,1000,998,99.8,276.9,16.8,248.2,254.1,265.8,289.3,296.6,301.3,STRONG_YES,ELITE,0,True,[],115.9,118.7,120.7,115.5,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.False_, 'injury_concern': False}",[],[],244.0,True,241.6
San Antonio Spurs,Phoenix Suns,San Antonio Spurs @ Phoenix Suns,215.39999999999998,132.8,132.5,265.3,99.4,1000,995,99.5,262.6,16.4,235.0,241.7,253.4,273.9,282.6,287.9,STRONG_YES,ELITE,0,True,[],118.4,112.3,117.4,113.7,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.False_, 'injury_concern': False}",[],[],248.0,True,235.39999999999998
Miami Heat,Los Angeles Lakers,Miami Heat @ Los Angeles Lakers,221.2,135.7,134.7,270.3,102.4,1000,985,98.5,266.6,19.7,231.9,240.7,254.0,280.4,291.6,298.2,YES,HIGH_DESPITE_FLAG,1,True,['🎲 Miami Heat high variance (±13.3)'],116.7,111.1,117.1,114.4,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],250.0,True,241.2
Philadelphia 76ers,Brooklyn Nets,Philadelphia 76ers @ Brooklyn Nets,207.5,141.4,129.7,271.1,98.9,1000,1000,100.0,267.7,17.3,238.1,244.4,256.5,279.8,289.2,293.8,YES,HIGH_DESPITE_FLAG,1,True,['🐢 Brooklyn Nets slow pace (97.5)'],117.2,115.7,112.0,122.8,"{'slow_pace_game': True, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.False_, 'injury_concern': False}",[],[],234.0,True,227.5
New Orleans Pelicans,Oklahoma City Thunder,New Orleans Pelicans @ Oklahoma City Thunder,213.2,113.7,148.2,261.9,99.4,1000,988,98.8,255.4,18.1,223.9,231.4,243.7,268.8,277.9,284.3,YES,HIGH_DESPITE_FLAGS,2,True,"['🛡️ Oklahoma City Thunder elite defense (DRtg: 104.0)', '🎲 New Orleans Pelicans high variance (±13.0)']",110.9,122.3,120.7,104.0,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': True, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],243.0,True,233.2
Miami Heat,Los Angeles Lakers,Miami Heat @ Los Angeles Lakers,221.2,135.7,134.7,270.3,102.4,1000,985,98.5,267.3,20.0,231.2,241.0,254.1,281.6,292.5,297.3,YES,HIGH_DESPITE_FLAG,1,True,['🎲 Miami Heat high variance (±13.3)'],116.7,111.1,117.1,114.4,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],250.0,True,241.2
New Orleans Pelicans,Oklahoma City Thunder,New Orleans Pelicans @ Oklahoma City Thunder,213.2,113.7,148.2,261.9,99.4,1000,980,98.0,256.3,18.4,224.3,232.7,245.0,269.1,279.0,283.9,YES,HIGH_DESPITE_FLAGS,2,True,"['🛡️ Oklahoma City Thunder elite defense (DRtg: 104.0)', '🎲 New Orleans Pelicans high variance (±13.0)']",110.9,122.3,120.7,104.0,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': True, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],243.0,True,233.2
Utah Jazz,Charlotte Hornets,Utah Jazz @ Charlotte Hornets,214.3,137.2,143.2,280.3,100.4,1000,996,99.6,273.6,20.6,239.3,246.0,259.6,289.0,300.6,305.8,YES,HIGH_DESPITE_FLAG,1,True,['🎲 Utah Jazz high variance (±17.1)'],114.0,121.2,116.4,120.7,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],229.0,True,234.3
San Antonio Spurs,Phoenix Suns,San Antonio Spurs @ Phoenix Suns,215.39999999999998,132.8,132.5,265.3,99.4,1000,999,99.9,263.0,16.1,236.4,241.9,252.2,274.1,283.9,289.5,STRONG_YES,ELITE,0,True,[],118.4,112.3,117.4,113.7,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.False_, 'injury_concern': False}",[],[],248.0,True,235.39999999999998
Chicago Bulls,New York Knicks,Chicago Bulls @ New York Knicks,221.6,134.6,146.6,281.2,101.3,1000,997,99.7,276.4,16.7,246.4,253.9,265.5,288.8,296.2,301.2,STRONG_YES,ELITE,0,True,[],115.9,118.7,120.7,115.5,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.False_, 'injury_concern': False}",[],[],244.0,True,241.6
Atlanta Hawks,Cleveland Cavaliers,Atlanta Hawks @ Cleveland Cavaliers,216.1,131.2,134.8,266.0,101.0,1000,991,99.1,262.8,18.8,231.4,237.7,250.0,276.2,287.6,293.3,YES,HIGH_DESPITE_FLAG,1,True,['🎲 Cleveland Cavaliers high variance (±12.8)'],116.2,113.3,116.5,112.6,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],226.0,True,236.1
Philadelphia 76ers,Brooklyn Nets,Philadelphia 76ers @ Brooklyn Nets,207.5,141.4,129.7,271.1,98.9,1000,1000,100.0,267.2,16.9,237.0,244.5,255.5,279.1,289.2,293.8,YES,HIGH_DESPITE_FLAG,1,True,['🐢 Brooklyn Nets slow pace (97.5)'],117.2,115.7,112.0,122.8,"{'slow_pace_game': True, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.False_, 'injury_concern': False}",[],[],234.0,True,227.5
Los Angeles Lakers,Utah Jazz,Los Angeles Lakers @ Utah Jazz,215.39999999999998,142.1,133.0,275.0,100.8,1000,997,99.7,270.7,20.7,233.6,243.4,256.3,285.6,297.3,303.3,YES,HIGH_DESPITE_FLAG,1,True,['🎲 Utah Jazz high variance (±17.1)'],117.1,114.4,114.0,121.2,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],214.0,False,235.39999999999998
San Antonio Spurs,Phoenix Suns,San Antonio Spurs @ Phoenix Suns,215.39999999999998,132.8,132.5,265.3,99.4,1000,998,99.8,262.4,16.7,233.5,240.1,251.7,274.5,284.1,290.2,STRONG_YES,ELITE,0,True,[],118.4,112.3,117.4,113.7,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.False_, 'injury_concern': False}",[],[],213.0,False,235.39999999999998
Miami Heat,Philadelphia 76ers,Miami Heat @ Philadelphia 76ers,222.2,136.9,134.5,271.5,102.2,1000,990,99.0,267.8,19.5,234.5,241.6,255.0,281.1,293.2,299.2,YES,HIGH_DESPITE_FLAG,1,True,['🎲 Miami Heat high variance (±13.3)'],116.7,111.1,117.2,115.7,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],244.0,True,242.2
Los Angeles Clippers,Cleveland Cavaliers,Los Angeles Clippers @ Cleveland Cavaliers,210.6,126.8,140.1,267.0,99.2,1000,995,99.5,263.0,20.4,226.0,235.1,249.0,277.9,287.7,293.5,MAYBE,MULTI_FLAG_HIGH,3,True,"['🐢 Los Angeles Clippers slow pace (96.6)', '🎲 Los Angeles Clippers high variance (±13.0)', '🎲 Cleveland Cavaliers high variance (±12.8)']",114.4,119.9,116.5,112.6,"{'slow_pace_game': True, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],225.0,True,230.6
Brooklyn Nets,Toronto Raptors,Brooklyn Nets @ Toronto Raptors,209.60000000000002,124.2,147.2,271.4,99.4,1000,1000,100.0,268.0,15.5,240.6,247.2,258.5,278.8,287.2,291.7,YES,HIGH_DESPITE_FLAG,1,True,['🐢 Brooklyn Nets slow pace (97.5)'],112.0,122.8,119.4,112.5,"{'slow_pace_game': True, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.False_, 'injury_concern': False}",[],[],228.0,True,229.60000000000002
Portland Trail Blazers,Oklahoma City Thunder,Portland Trail Blazers @ Oklahoma City Thunder,221.89999999999998,120.6,145.0,265.6,100.6,1000,987,98.7,262.7,17.4,231.7,239.8,251.4,275.6,284.1,288.1,YES,HIGH_DESPITE_FLAG,1,True,['🛡️ Oklahoma City Thunder elite defense (DRtg: 104.0)'],116.2,118.2,120.7,104.0,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': True, 'both_bad_offense': False, 'high_variance': np.False_, 'injury_concern': False}",[],[],217.0,False,241.89999999999998
Miami Heat,Philadelphia 76ers,Miami Heat @ Philadelphia 76ers,222.2,136.9,134.5,271.5,102.2,1000,991,99.1,267.1,18.7,236.3,242.8,253.3,279.9,290.9,296.9,YES,HIGH_DESPITE_FLAG,1,True,['🎲 Miami Heat high variance (±13.3)'],116.7,111.1,117.2,115.7,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],244.0,True,242.2
Los Angeles Lakers,Utah Jazz,Los Angeles Lakers @ Utah Jazz,215.39999999999998,142.1,133.0,275.0,100.8,1000,995,99.5,270.6,21.1,233.7,241.7,256.8,286.5,297.0,302.7,YES,HIGH_DESPITE_FLAG,1,True,['🎲 Utah Jazz high variance (±17.1)'],117.1,114.4,114.0,121.2,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],214.0,False,235.39999999999998
Orlando Magic,Boston Celtics,Orlando Magic @ Boston Celtics,212.89999999999998,131.9,136.0,267.9,98.3,1000,997,99.7,264.4,18.2,233.9,240.5,251.7,278.1,287.3,293.3,YES,HIGH_DESPITE_FLAGS,2,True,"['🐢 Boston Celtics slow pace (95.9)', '🎲 Boston Celtics high variance (±12.3)']",117.8,114.5,119.5,114.7,"{'slow_pace_game': True, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],267.0,True,232.89999999999998
San Antonio Spurs,Phoenix Suns,San Antonio Spurs @ Phoenix Suns,215.39999999999998,132.8,132.5,265.3,99.4,1000,991,99.1,262.6,16.6,235.3,240.6,251.4,274.6,283.4,287.8,STRONG_YES,ELITE,0,True,[],118.4,112.3,117.4,113.7,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.False_, 'injury_concern': False}",[],[],213.0,False,235.39999999999998
Brooklyn Nets,Toronto Raptors,Brooklyn Nets @ Toronto Raptors,209.60000000000002,124.2,147.2,271.4,99.4,1000,1000,100.0,266.9,15.9,239.3,244.7,257.3,278.2,285.8,291.4,YES,HIGH_DESPITE_FLAG,1,True,['🐢 Brooklyn Nets slow pace (97.5)'],112.0,122.8,119.4,112.5,"{'slow_pace_game': True, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.False_, 'injury_concern': False}",[],[],228.0,True,229.60000000000002
Los Angeles Clippers,Cleveland Cavaliers,Los Angeles Clippers @ Cleveland Cavaliers,210.6,126.8,140.1,267.0,99.2,1000,990,99.0,263.8,20.2,228.6,236.9,250.5,277.9,289.7,295.8,MAYBE,MULTI_FLAG_HIGH,3,True,"['🐢 Los Angeles Clippers slow pace (96.6)', '🎲 Los Angeles Clippers high variance (±13.0)', '🎲 Cleveland Cavaliers high variance (±12.8)']",114.4,119.9,116.5,112.6,"{'slow_pace_game': True, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],225.0,True,230.6
Orlando Magic,Boston Celtics,Orlando Magic @ Boston Celtics,212.89999999999998,131.9,136.0,267.9,98.3,1000,994,99.4,265.1,18.5,233.7,239.6,253.2,278.6,288.2,293.2,YES,HIGH_DESPITE_FLAGS,2,True,"['🐢 Boston Celtics slow pace (95.9)', '🎲 Boston Celtics high variance (±12.3)']",117.8,114.5,119.5,114.7,"{'slow_pace_game': True, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],267.0,True,232.89999999999998
Charlotte Hornets,Atlanta Hawks,Charlotte Hornets @ Atlanta Hawks,213.5,131.1,141.9,273.0,100.1,1000,1000,100.0,270.3,17.3,240.8,248.1,258.7,282.6,291.6,297.8,STRONG_YES,ELITE,0,True,[],116.4,120.7,116.2,113.3,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.False_, 'injury_concern': False}",[],[],223.0,True,233.5
Portland Trail Blazers,Oklahoma City Thunder,Portland Trail Blazers @ Oklahoma City Thunder,221.89999999999998,120.6,145.0,265.6,100.6,1000,989,98.9,261.9,16.9,233.0,240.4,251.6,274.1,283.4,288.6,YES,HIGH_DESPITE_FLAG,1,True,['🛡️ Oklahoma City Thunder elite defense (DRtg: 104.0)'],116.2,118.2,120.7,104.0,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': True, 'both_bad_offense': False, 'high_variance': np.False_, 'injury_concern': False}",[],[],217.0,False,241.89999999999998
Charlotte Hornets,Atlanta Hawks,Charlotte Hornets @ Atlanta Hawks,213.5,131.1,141.9,273.0,100.1,1000,1000,100.0,270.2,17.3,237.7,246.9,258.9,282.2,291.3,297.9,STRONG_YES,ELITE,0,True,[],116.4,120.7,116.2,113.3,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.False_, 'injury_concern': False}",[],[],223.0,True,233.5
Boston Celtics,Orlando Magic,Boston Celtics @ Orlando Magic,212.89999999999998,133.5,134.4,267.9,98.3,1000,998,99.8,264.9,18.7,233.0,239.5,252.2,278.9,288.3,293.6,YES,HIGH_DESPITE_FLAGS,2,True,"['🐢 Boston Celtics slow pace (95.9)', '🎲 Boston Celtics high variance (±12.3)']",119.5,114.7,117.8,114.5,"{'slow_pace_game': True, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],218.0,True,232.89999999999998
Brooklyn Nets,New York Knicks,Brooklyn Nets @ New York Knicks,209.5,127.0,148.1,275.1,98.9,1000,1000,100.0,270.9,15.4,243.1,248.5,261.9,281.8,288.8,292.6,YES,HIGH_DESPITE_FLAG,1,True,['🐢 Brooklyn Nets slow pace (97.5)'],112.0,122.8,120.7,115.5,"{'slow_pace_game': True, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.False_, 'injury_concern': False}",[],[],232.0,True,229.5
Detroit Pistons,Philadelphia 76ers,Detroit Pistons @ Philadelphia 76ers,217.89999999999998,136.0,132.2,268.1,100.2,1000,998,99.8,264.9,17.5,234.8,241.6,253.2,277.1,286.8,292.9,STRONG_YES,ELITE,0,True,[],118.2,111.3,117.2,115.7,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.False_, 'injury_concern': False}",[],[],219.0,True,237.89999999999998
Detroit Pistons,Philadelphia 76ers,Detroit Pistons @ Philadelphia 76ers,217.89999999999998,136.0,132.2,268.1,100.2,1000,992,99.2,266.4,17.5,237.0,243.1,255.7,278.6,288.6,294.2,STRONG_YES,ELITE,0,True,[],118.2,111.3,117.2,115.7,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.False_, 'injury_concern': False}",[],[],219.0,True,237.89999999999998
Minnesota Timberwolves,Sacramento Kings,Minnesota Timberwolves @ Sacramento Kings,211.89999999999998,143.3,126.7,270.0,101.0,1000,999,99.9,265.9,17.5,235.9,242.6,254.3,277.9,288.2,292.9,STRONG_YES,ELITE,0,True,[],118.1,112.8,109.9,121.0,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.False_, 'injury_concern': False}",[],[],261.0,True,231.89999999999998
Indiana Pacers,Golden State Warriors,Indiana Pacers @ Golden State Warriors,206.3,122.2,139.5,261.7,100.9,1000,997,99.7,259.2,18.7,228.5,235.0,247.2,272.9,282.8,288.8,STRONG_YES,ELITE,0,True,[],107.5,119.5,114.5,113.6,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.False_, 'injury_concern': False}",[],[],197.0,False,226.3
Indiana Pacers,Golden State Warriors,Indiana Pacers @ Golden State Warriors,206.3,122.2,139.5,261.7,100.9,1000,995,99.5,258.4,19.0,226.0,232.5,245.7,271.6,282.2,287.7,STRONG_YES,ELITE,0,True,[],107.5,119.5,114.5,113.6,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.False_, 'injury_concern': False}",[],[],197.0,False,226.3
Boston Celtics,Orlando Magic,Boston Celtics @ Orlando Magic,212.89999999999998,133.5,134.4,267.9,98.3,1000,999,99.9,264.4,18.8,231.3,238.9,251.9,278.3,288.5,294.4,YES,HIGH_DESPITE_FLAGS,2,True,"['🐢 Boston Celtics slow pace (95.9)', '🎲 Boston Celtics high variance (±12.3)']",119.5,114.7,117.8,114.5,"{'slow_pace_game': True, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],218.0,True,232.89999999999998
Brooklyn Nets,New York Knicks,Brooklyn Nets @ New York Knicks,209.5,127.0,148.1,275.1,98.9,1000,1000,100.0,270.8,16.1,243.4,250.1,260.0,282.7,289.9,293.7,YES,HIGH_DESPITE_FLAG,1,True,['🐢 Brooklyn Nets slow pace (97.5)'],112.0,122.8,120.7,115.5,"{'slow_pace_game': True, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.False_, 'injury_concern': False}",[],[],232.0,True,229.5
Houston Rockets,Milwaukee Bucks,Houston Rockets @ Milwaukee Bucks,218.8,143.4,129.6,273.0,98.6,1000,995,99.5,269.5,18.4,238.0,244.5,258.0,282.5,293.5,298.8,YES,HIGH_DESPITE_FLAGS,2,True,"['🐢 Houston Rockets slow pace (96.4)', '🎲 Milwaukee Bucks high variance (±12.8)']",124.2,112.9,115.1,117.9,"{'slow_pace_game': True, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],237.0,True,238.8
Oklahoma City Thunder,Memphis Grizzlies,Oklahoma City Thunder @ Memphis Grizzlies,214.89999999999998,139.0,117.3,256.3,100.2,1000,976,97.6,254.7,18.3,223.2,230.5,242.7,268.0,277.1,283.1,YES,HIGH_DESPITE_FLAGS,2,True,"['🛡️ Oklahoma City Thunder elite defense (DRtg: 104.0)', '⚡ Road elite D vs mediocre home O - under risk']",120.7,104.0,111.2,115.8,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': True, 'both_bad_offense': False, 'high_variance': np.False_, 'injury_concern': False}",[],[],214.0,False,234.89999999999998
Houston Rockets,Milwaukee Bucks,Houston Rockets @ Milwaukee Bucks,218.8,143.4,129.6,273.0,98.6,1000,997,99.7,269.4,17.9,240.8,246.3,257.1,281.9,293.2,298.2,YES,HIGH_DESPITE_FLAGS,2,True,"['🐢 Houston Rockets slow pace (96.4)', '🎲 Milwaukee Bucks high variance (±12.8)']",124.2,112.9,115.1,117.9,"{'slow_pace_game': True, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],237.0,True,238.8
Minnesota Timberwolves,Sacramento Kings,Minnesota Timberwolves @ Sacramento Kings,211.89999999999998,143.3,126.7,270.0,101.0,1000,998,99.8,265.7,17.4,234.9,242.6,254.4,278.0,286.9,292.5,STRONG_YES,ELITE,0,True,[],118.1,112.8,109.9,121.0,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.False_, 'injury_concern': False}",[],[],261.0,True,231.89999999999998
